"Observations","count","prop","win_start","win_end","win_days","region","regname"
"11",4,0.0146520146520147,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"12",2,0.00732600732600733,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"14",2,0.00732600732600733,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"16",1,0.00366300366300366,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"2",53,0.194139194139194,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"3",38,0.139194139194139,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"4",30,0.10989010989011,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"5",29,0.106227106227106,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"6",22,0.0805860805860806,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"7",14,0.0512820512820513,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"8",9,0.032967032967033,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"9",5,0.0183150183150183,"2006-01-01","2014-01-01",2922,5,"Rest of South Island"
"1",55,0.210727969348659,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"10",3,0.0114942528735632,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"11",4,0.0153256704980843,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"12",2,0.00766283524904215,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"14",3,0.0114942528735632,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"2",50,0.191570881226054,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"3",40,0.153256704980843,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"4",32,0.122605363984674,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"5",27,0.103448275862069,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"6",18,0.0689655172413793,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"7",15,0.0574712643678161,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"8",8,0.0306513409961686,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"9",4,0.0153256704980843,"2007-01-01","2014-01-01",2557,5,"Rest of South Island"
"1",58,0.233870967741935,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"10",3,0.0120967741935484,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"11",4,0.0161290322580645,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"12",1,0.00403225806451613,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"14",1,0.00403225806451613,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"2",47,0.189516129032258,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"3",41,0.165322580645161,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"4",30,0.120967741935484,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"5",27,0.108870967741935,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"6",17,0.0685483870967742,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"7",10,0.0403225806451613,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"8",3,0.0120967741935484,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"9",6,0.0241935483870968,"2008-01-01","2014-01-01",2192,5,"Rest of South Island"
"1",65,0.276595744680851,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"10",3,0.0127659574468085,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"11",1,0.00425531914893617,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"2",48,0.204255319148936,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"3",44,0.187234042553191,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"4",24,0.102127659574468,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"5",21,0.0893617021276596,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"6",13,0.0553191489361702,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"7",7,0.0297872340425532,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"8",6,0.025531914893617,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"9",3,0.0127659574468085,"2009-01-01","2014-01-01",1826,5,"Rest of South Island"
"1",70,0.319634703196347,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"10",1,0.0045662100456621,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"2",58,0.264840182648402,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"3",31,0.141552511415525,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"4",24,0.10958904109589,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"5",17,0.0776255707762557,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"6",6,0.0273972602739726,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"7",7,0.0319634703196347,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"8",5,0.0228310502283105,"2010-01-01","2014-01-01",1461,5,"Rest of South Island"
"1",67,0.350785340314136,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"2",58,0.303664921465969,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"3",34,0.178010471204188,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"4",14,0.0732984293193717,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"5",9,0.0471204188481675,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"6",4,0.0209424083769634,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"7",4,0.0209424083769634,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"8",1,0.00523560209424084,"2011-01-01","2014-01-01",1096,5,"Rest of South Island"
"1",89,0.54601226993865,"2012-01-01","2014-01-01",731,5,"Rest of South Island"
"2",41,0.251533742331288,"2012-01-01","2014-01-01",731,5,"Rest of South Island"
"3",18,0.110429447852761,"2012-01-01","2014-01-01",731,5,"Rest of South Island"
"4",8,0.049079754601227,"2012-01-01","2014-01-01",731,5,"Rest of South Island"
"5",5,0.0306748466257669,"2012-01-01","2014-01-01",731,5,"Rest of South Island"
"6",2,0.0122699386503067,"2012-01-01","2014-01-01",731,5,"Rest of South Island"
"1",77,0.7,"2013-01-01","2014-01-01",365,5,"Rest of South Island"
"2",18,0.163636363636364,"2013-01-01","2014-01-01",365,5,"Rest of South Island"
"3",14,0.127272727272727,"2013-01-01","2014-01-01",365,5,"Rest of South Island"
"4",1,0.00909090909090909,"2013-01-01","2014-01-01",365,5,"Rest of South Island"
"1",71,0.201133144475921,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"10",9,0.0254957507082153,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"11",4,0.0113314447592068,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"12",9,0.0254957507082153,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"13",4,0.0113314447592068,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"14",3,0.0084985835694051,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"15",2,0.0056657223796034,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"16",3,0.0084985835694051,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"17",3,0.0084985835694051,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"18",2,0.0056657223796034,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"2",66,0.186968838526912,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"25",1,0.0028328611898017,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"3",51,0.144475920679887,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"4",31,0.0878186968838527,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"5",30,0.084985835694051,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"6",19,0.0538243626062323,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"7",21,0.0594900849858357,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"8",17,0.0481586402266289,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"9",7,0.0198300283286119,"2001-01-01","2015-01-01",5113,5,"Rest of South Island"
"1",69,0.202346041055718,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"10",5,0.0146627565982405,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"11",5,0.0146627565982405,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"12",6,0.0175953079178886,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"13",7,0.0205278592375367,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"14",3,0.00879765395894428,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"15",2,0.00586510263929619,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"16",1,0.00293255131964809,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"17",3,0.00879765395894428,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"18",1,0.00293255131964809,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"2",66,0.193548387096774,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"25",1,0.00293255131964809,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"3",42,0.12316715542522,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"4",32,0.093841642228739,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"5",30,0.0879765395894428,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"6",19,0.0557184750733138,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"7",24,0.0703812316715543,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"8",19,0.0557184750733138,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"9",6,0.0175953079178886,"2002-01-01","2015-01-01",4748,5,"Rest of South Island"
"1",64,0.199376947040498,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"10",9,0.0280373831775701,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"11",6,0.0186915887850467,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"12",5,0.0155763239875389,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"13",4,0.0124610591900312,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"14",2,0.00623052959501558,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"15",1,0.00311526479750779,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"16",1,0.00311526479750779,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"17",1,0.00311526479750779,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"18",1,0.00311526479750779,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"2",62,0.193146417445483,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"25",1,0.00311526479750779,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"3",40,0.124610591900312,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"4",30,0.0934579439252336,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"5",30,0.0934579439252336,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"6",22,0.0685358255451713,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"7",23,0.0716510903426791,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"8",16,0.0498442367601246,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"9",3,0.00934579439252336,"2003-01-01","2015-01-01",4383,5,"Rest of South Island"
"1",57,0.186885245901639,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"10",6,0.019672131147541,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"11",4,0.0131147540983607,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"12",6,0.019672131147541,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"13",4,0.0131147540983607,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"14",1,0.00327868852459016,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"17",2,0.00655737704918033,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"2",60,0.19672131147541,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"23",1,0.00327868852459016,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"3",41,0.134426229508197,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"4",28,0.0918032786885246,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"5",28,0.0918032786885246,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"6",23,0.0754098360655738,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"7",24,0.0786885245901639,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"8",13,0.0426229508196721,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"9",7,0.0229508196721311,"2004-01-01","2015-01-01",4018,5,"Rest of South Island"
"1",54,0.184300341296928,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"10",5,0.0170648464163823,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"11",4,0.0136518771331058,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"12",5,0.0170648464163823,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"13",3,0.0102389078498294,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"14",1,0.00341296928327645,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"17",1,0.00341296928327645,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"2",59,0.201365187713311,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"20",1,0.00341296928327645,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"3",43,0.146757679180887,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"4",27,0.0921501706484642,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"5",30,0.102389078498294,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"6",20,0.068259385665529,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"7",20,0.068259385665529,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"8",14,0.0477815699658703,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"9",6,0.0204778156996587,"2005-01-01","2015-01-01",3652,5,"Rest of South Island"
"1",53,0.186619718309859,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"10",6,0.0211267605633803,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"11",4,0.0140845070422535,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"12",5,0.0176056338028169,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"13",1,0.00352112676056338,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"14",1,0.00352112676056338,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"17",1,0.00352112676056338,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"18",1,0.00352112676056338,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"2",56,0.197183098591549,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"3",40,0.140845070422535,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"4",30,0.105633802816901,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"5",30,0.105633802816901,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"6",20,0.0704225352112676,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"7",20,0.0704225352112676,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"8",12,0.0422535211267606,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"9",4,0.0140845070422535,"2006-01-01","2015-01-01",3287,5,"Rest of South Island"
"1",46,0.169117647058824,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"10",4,0.0147058823529412,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"11",4,0.0147058823529412,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"12",5,0.0183823529411765,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"13",1,0.00367647058823529,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"14",1,0.00367647058823529,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"16",1,0.00367647058823529,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"17",1,0.00367647058823529,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"2",56,0.205882352941176,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"3",41,0.150735294117647,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"4",30,0.110294117647059,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"5",29,0.106617647058824,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"6",17,0.0625,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"7",23,0.0845588235294118,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"8",10,0.0367647058823529,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"9",3,0.0110294117647059,"2007-01-01","2015-01-01",2922,5,"Rest of South Island"
"1",49,0.189189189189189,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"10",4,0.0154440154440154,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"11",5,0.0193050193050193,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"12",4,0.0154440154440154,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"14",1,0.00386100386100386,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"15",1,0.00386100386100386,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"2",50,0.193050193050193,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"3",43,0.166023166023166,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"4",27,0.104247104247104,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"5",33,0.127413127413127,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"6",19,0.0733590733590734,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"7",14,0.0540540540540541,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"8",7,0.027027027027027,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"9",2,0.00772200772200772,"2008-01-01","2015-01-01",2557,5,"Rest of South Island"
"1",54,0.218623481781377,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"10",3,0.0121457489878543,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"11",2,0.00809716599190283,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"12",1,0.00404858299595142,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"13",1,0.00404858299595142,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"2",47,0.190283400809717,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"3",51,0.206477732793522,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"4",23,0.0931174089068826,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"5",32,0.129554655870445,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"6",12,0.048582995951417,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"7",11,0.0445344129554656,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"8",3,0.0121457489878543,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"9",7,0.0283400809716599,"2009-01-01","2015-01-01",2191,5,"Rest of South Island"
"1",58,0.247863247863248,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"10",1,0.00427350427350427,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"11",2,0.00854700854700855,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"2",57,0.243589743589744,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"3",38,0.162393162393162,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"4",33,0.141025641025641,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"5",20,0.0854700854700855,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"6",10,0.0427350427350427,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"7",7,0.0299145299145299,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"8",7,0.0299145299145299,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"9",1,0.00427350427350427,"2010-01-01","2015-01-01",1826,5,"Rest of South Island"
"1",56,0.265402843601896,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"10",2,0.00947867298578199,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"2",56,0.265402843601896,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"3",47,0.222748815165877,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"4",25,0.118483412322275,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"5",11,0.0521327014218009,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"6",9,0.042654028436019,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"7",3,0.014218009478673,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"8",2,0.00947867298578199,"2011-01-01","2015-01-01",1461,5,"Rest of South Island"
"1",74,0.387434554973822,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"2",51,0.267015706806283,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"3",39,0.204188481675393,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"4",15,0.0785340314136126,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"5",6,0.031413612565445,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"6",4,0.0209424083769634,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"7",1,0.00523560209424084,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"9",1,0.00523560209424084,"2012-01-01","2015-01-01",1096,5,"Rest of South Island"
"1",68,0.447368421052632,"2013-01-01","2015-01-01",730,5,"Rest of South Island"
"2",48,0.315789473684211,"2013-01-01","2015-01-01",730,5,"Rest of South Island"
"3",26,0.171052631578947,"2013-01-01","2015-01-01",730,5,"Rest of South Island"
"4",7,0.0460526315789474,"2013-01-01","2015-01-01",730,5,"Rest of South Island"
"5",1,0.00657894736842105,"2013-01-01","2015-01-01",730,5,"Rest of South Island"
"6",1,0.00657894736842105,"2013-01-01","2015-01-01",730,5,"Rest of South Island"
"7",1,0.00657894736842105,"2013-01-01","2015-01-01",730,5,"Rest of South Island"
"1",68,0.715789473684211,"2014-01-01","2015-01-01",365,5,"Rest of South Island"
"2",21,0.221052631578947,"2014-01-01","2015-01-01",365,5,"Rest of South Island"
"3",5,0.0526315789473684,"2014-01-01","2015-01-01",365,5,"Rest of South Island"
"4",1,0.0105263157894737,"2014-01-01","2015-01-01",365,5,"Rest of South Island"
"1",76,0.209366391184573,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"10",8,0.0220385674931129,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"11",8,0.0220385674931129,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"12",8,0.0220385674931129,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"13",4,0.0110192837465565,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"14",6,0.0165289256198347,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"15",2,0.00550964187327824,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"16",1,0.00275482093663912,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"17",2,0.00550964187327824,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"18",1,0.00275482093663912,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"19",2,0.00550964187327824,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"2",56,0.154269972451791,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"20",1,0.00275482093663912,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"21",1,0.00275482093663912,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"28",1,0.00275482093663912,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"3",46,0.126721763085399,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"4",40,0.110192837465565,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"5",33,0.0909090909090909,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"6",19,0.0523415977961433,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"7",21,0.0578512396694215,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"8",17,0.046831955922865,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"9",10,0.0275482093663912,"2001-01-01","2016-01-01",5478,5,"Rest of South Island"
"1",74,0.210227272727273,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"10",7,0.0198863636363636,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"11",7,0.0198863636363636,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"12",5,0.0142045454545455,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"13",8,0.0227272727272727,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"14",4,0.0113636363636364,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"15",1,0.00284090909090909,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"17",4,0.0113636363636364,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"18",1,0.00284090909090909,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"19",1,0.00284090909090909,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"2",58,0.164772727272727,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"21",1,0.00284090909090909,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"28",1,0.00284090909090909,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"3",37,0.105113636363636,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"4",40,0.113636363636364,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"5",33,0.09375,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"6",19,0.0539772727272727,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"7",23,0.0653409090909091,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"8",19,0.0539772727272727,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"9",9,0.0255681818181818,"2002-01-01","2016-01-01",5113,5,"Rest of South Island"
"1",69,0.207831325301205,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"10",10,0.0301204819277108,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"11",7,0.0210843373493976,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"12",4,0.0120481927710843,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"13",3,0.00903614457831325,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"14",3,0.00903614457831325,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"15",3,0.00903614457831325,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"16",2,0.00602409638554217,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"19",1,0.00301204819277108,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"2",54,0.162650602409639,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"21",1,0.00301204819277108,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"28",1,0.00301204819277108,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"3",34,0.102409638554217,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"4",37,0.11144578313253,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"5",33,0.0993975903614458,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
