"Observations","count","prop","win_start","win_end","win_days"
"7",145,0.0472312703583062,"2009-01-01","2016-01-01",2556
"8",93,0.0302931596091205,"2009-01-01","2016-01-01",2556
"9",50,0.0162866449511401,"2009-01-01","2016-01-01",2556
"1",760,0.260452364633311,"2010-01-01","2016-01-01",2191
"10",27,0.00925291295407814,"2010-01-01","2016-01-01",2191
"11",24,0.00822481151473612,"2010-01-01","2016-01-01",2191
"12",9,0.00308430431802605,"2010-01-01","2016-01-01",2191
"13",8,0.00274160383824537,"2010-01-01","2016-01-01",2191
"14",5,0.00171350239890336,"2010-01-01","2016-01-01",2191
"15",4,0.00137080191912269,"2010-01-01","2016-01-01",2191
"16",1,0.000342700479780672,"2010-01-01","2016-01-01",2191
"2",604,0.206991089787526,"2010-01-01","2016-01-01",2191
"3",487,0.166895133653187,"2010-01-01","2016-01-01",2191
"4",324,0.111034955448938,"2010-01-01","2016-01-01",2191
"5",263,0.0901302261823167,"2010-01-01","2016-01-01",2191
"6",189,0.064770390678547,"2010-01-01","2016-01-01",2191
"7",115,0.0394105551747772,"2010-01-01","2016-01-01",2191
"8",54,0.0185058259081563,"2010-01-01","2016-01-01",2191
"9",44,0.0150788211103496,"2010-01-01","2016-01-01",2191
"1",769,0.283763837638376,"2011-01-01","2016-01-01",1826
"10",9,0.0033210332103321,"2011-01-01","2016-01-01",1826
"11",13,0.0047970479704797,"2011-01-01","2016-01-01",1826
"12",4,0.0014760147601476,"2011-01-01","2016-01-01",1826
"13",4,0.0014760147601476,"2011-01-01","2016-01-01",1826
"14",3,0.0011070110701107,"2011-01-01","2016-01-01",1826
"2",626,0.2309963099631,"2011-01-01","2016-01-01",1826
"3",469,0.173062730627306,"2011-01-01","2016-01-01",1826
"4",309,0.114022140221402,"2011-01-01","2016-01-01",1826
"5",227,0.0837638376383764,"2011-01-01","2016-01-01",1826
"6",140,0.0516605166051661,"2011-01-01","2016-01-01",1826
"7",68,0.0250922509225092,"2011-01-01","2016-01-01",1826
"8",33,0.0121771217712177,"2011-01-01","2016-01-01",1826
"9",36,0.0132841328413284,"2011-01-01","2016-01-01",1826
"1",779,0.317311608961303,"2012-01-01","2016-01-01",1461
"10",7,0.00285132382892057,"2012-01-01","2016-01-01",1461
"11",3,0.00122199592668024,"2012-01-01","2016-01-01",1461
"13",1,0.000407331975560081,"2012-01-01","2016-01-01",1461
"2",637,0.259470468431772,"2012-01-01","2016-01-01",1461
"3",457,0.186150712830957,"2012-01-01","2016-01-01",1461
"4",248,0.1010183299389,"2012-01-01","2016-01-01",1461
"5",161,0.0655804480651731,"2012-01-01","2016-01-01",1461
"6",84,0.0342158859470468,"2012-01-01","2016-01-01",1461
"7",35,0.0142566191446029,"2012-01-01","2016-01-01",1461
"8",29,0.0118126272912424,"2012-01-01","2016-01-01",1461
"9",14,0.00570264765784114,"2012-01-01","2016-01-01",1461
"1",814,0.365350089766607,"2013-01-01","2016-01-01",1095
"10",1,0.000448833034111311,"2013-01-01","2016-01-01",1095
"11",1,0.000448833034111311,"2013-01-01","2016-01-01",1095
"2",647,0.290394973070018,"2013-01-01","2016-01-01",1095
"3",377,0.169210053859964,"2013-01-01","2016-01-01",1095
"4",186,0.0834829443447038,"2013-01-01","2016-01-01",1095
"5",104,0.0466786355475763,"2013-01-01","2016-01-01",1095
"6",53,0.0237881508078995,"2013-01-01","2016-01-01",1095
"7",19,0.0085278276481149,"2013-01-01","2016-01-01",1095
"8",25,0.0112208258527828,"2013-01-01","2016-01-01",1095
"9",1,0.000448833034111311,"2013-01-01","2016-01-01",1095
"1",881,0.480370774263904,"2014-01-01","2016-01-01",730
"2",560,0.305343511450382,"2014-01-01","2016-01-01",730
"3",200,0.109051254089422,"2014-01-01","2016-01-01",730
"4",116,0.0632497273718648,"2014-01-01","2016-01-01",730
"5",61,0.0332606324972737,"2014-01-01","2016-01-01",730
"6",12,0.00654307524536532,"2014-01-01","2016-01-01",730
"7",4,0.00218102508178844,"2014-01-01","2016-01-01",730
"1",918,0.709976798143852,"2015-01-01","2016-01-01",365
"2",257,0.19876256767208,"2015-01-01","2016-01-01",365
"3",107,0.082753286929621,"2015-01-01","2016-01-01",365
"4",11,0.00850734725444702,"2015-01-01","2016-01-01",365
"1",971,0.223526703499079,"2001-01-01","2017-01-01",5844
"10",107,0.0246316758747698,"2001-01-01","2017-01-01",5844
"11",72,0.0165745856353591,"2001-01-01","2017-01-01",5844
"12",62,0.0142725598526703,"2001-01-01","2017-01-01",5844
"13",76,0.0174953959484346,"2001-01-01","2017-01-01",5844
"14",53,0.0122007366482505,"2001-01-01","2017-01-01",5844
"15",35,0.00805709023941068,"2001-01-01","2017-01-01",5844
"16",18,0.00414364640883978,"2001-01-01","2017-01-01",5844
"17",14,0.00322283609576427,"2001-01-01","2017-01-01",5844
"18",18,0.00414364640883978,"2001-01-01","2017-01-01",5844
"19",12,0.00276243093922652,"2001-01-01","2017-01-01",5844
"2",724,0.166666666666667,"2001-01-01","2017-01-01",5844
"20",14,0.00322283609576427,"2001-01-01","2017-01-01",5844
"21",12,0.00276243093922652,"2001-01-01","2017-01-01",5844
"22",8,0.00184162062615101,"2001-01-01","2017-01-01",5844
"23",8,0.00184162062615101,"2001-01-01","2017-01-01",5844
"24",4,0.000920810313075506,"2001-01-01","2017-01-01",5844
"25",5,0.00115101289134438,"2001-01-01","2017-01-01",5844
"26",10,0.00230202578268877,"2001-01-01","2017-01-01",5844
"27",6,0.00138121546961326,"2001-01-01","2017-01-01",5844
"28",4,0.000920810313075506,"2001-01-01","2017-01-01",5844
"29",3,0.00069060773480663,"2001-01-01","2017-01-01",5844
"3",556,0.127992633517495,"2001-01-01","2017-01-01",5844
"30",2,0.000460405156537753,"2001-01-01","2017-01-01",5844
"4",432,0.0994475138121547,"2001-01-01","2017-01-01",5844
"5",332,0.076427255985267,"2001-01-01","2017-01-01",5844
"6",242,0.0557090239410681,"2001-01-01","2017-01-01",5844
"7",190,0.0437384898710866,"2001-01-01","2017-01-01",5844
"8",208,0.0478821362799263,"2001-01-01","2017-01-01",5844
"9",146,0.033609576427256,"2001-01-01","2017-01-01",5844
"1",966,0.229726516052319,"2002-01-01","2017-01-01",5479
"10",102,0.024256837098692,"2002-01-01","2017-01-01",5479
"11",71,0.016884661117717,"2002-01-01","2017-01-01",5479
"12",72,0.0171224732461356,"2002-01-01","2017-01-01",5479
"13",68,0.0161712247324614,"2002-01-01","2017-01-01",5479
"14",51,0.012128418549346,"2002-01-01","2017-01-01",5479
"15",24,0.00570749108204518,"2002-01-01","2017-01-01",5479
"16",15,0.00356718192627824,"2002-01-01","2017-01-01",5479
"17",15,0.00356718192627824,"2002-01-01","2017-01-01",5479
"18",21,0.00499405469678954,"2002-01-01","2017-01-01",5479
"19",13,0.00309155766944114,"2002-01-01","2017-01-01",5479
"2",669,0.15909631391201,"2002-01-01","2017-01-01",5479
"20",10,0.00237812128418549,"2002-01-01","2017-01-01",5479
"21",8,0.00190249702734839,"2002-01-01","2017-01-01",5479
"22",10,0.00237812128418549,"2002-01-01","2017-01-01",5479
"23",5,0.00118906064209275,"2002-01-01","2017-01-01",5479
"24",6,0.0014268727705113,"2002-01-01","2017-01-01",5479
"25",5,0.00118906064209275,"2002-01-01","2017-01-01",5479
"26",6,0.0014268727705113,"2002-01-01","2017-01-01",5479
"27",9,0.00214030915576694,"2002-01-01","2017-01-01",5479
"28",3,0.000713436385255648,"2002-01-01","2017-01-01",5479
"29",1,0.000237812128418549,"2002-01-01","2017-01-01",5479
"3",545,0.129607609988109,"2002-01-01","2017-01-01",5479
"30",1,0.000237812128418549,"2002-01-01","2017-01-01",5479
"4",414,0.0984542211652794,"2002-01-01","2017-01-01",5479
"5",313,0.074435196195006,"2002-01-01","2017-01-01",5479
"6",239,0.0568370986920333,"2002-01-01","2017-01-01",5479
"7",197,0.0468489892984542,"2002-01-01","2017-01-01",5479
"8",203,0.0482758620689655,"2002-01-01","2017-01-01",5479
"9",143,0.0340071343638526,"2002-01-01","2017-01-01",5479
"1",918,0.228642590286426,"2003-01-01","2017-01-01",5114
"10",107,0.0266500622665006,"2003-01-01","2017-01-01",5114
"11",77,0.0191780821917808,"2003-01-01","2017-01-01",5114
"12",51,0.0127023661270237,"2003-01-01","2017-01-01",5114
"13",50,0.012453300124533,"2003-01-01","2017-01-01",5114
"14",45,0.0112079701120797,"2003-01-01","2017-01-01",5114
"15",19,0.00473225404732254,"2003-01-01","2017-01-01",5114
"16",19,0.00473225404732254,"2003-01-01","2017-01-01",5114
"17",15,0.0037359900373599,"2003-01-01","2017-01-01",5114
"18",20,0.0049813200498132,"2003-01-01","2017-01-01",5114
"19",8,0.00199252801992528,"2003-01-01","2017-01-01",5114
"2",632,0.157409713574097,"2003-01-01","2017-01-01",5114
"20",9,0.00224159402241594,"2003-01-01","2017-01-01",5114
"21",8,0.00199252801992528,"2003-01-01","2017-01-01",5114
"22",10,0.0024906600249066,"2003-01-01","2017-01-01",5114
"23",1,0.00024906600249066,"2003-01-01","2017-01-01",5114
"24",4,0.00099626400996264,"2003-01-01","2017-01-01",5114
"25",14,0.00348692403486924,"2003-01-01","2017-01-01",5114
"26",5,0.0012453300124533,"2003-01-01","2017-01-01",5114
"27",2,0.00049813200498132,"2003-01-01","2017-01-01",5114
"3",515,0.12826899128269,"2003-01-01","2017-01-01",5114
"30",1,0.00024906600249066,"2003-01-01","2017-01-01",5114
"4",393,0.0978829389788294,"2003-01-01","2017-01-01",5114
"5",312,0.0777085927770859,"2003-01-01","2017-01-01",5114
"6",241,0.0600249066002491,"2003-01-01","2017-01-01",5114
"7",196,0.0488169364881694,"2003-01-01","2017-01-01",5114
"8",193,0.0480697384806974,"2003-01-01","2017-01-01",5114
"9",150,0.037359900373599,"2003-01-01","2017-01-01",5114
"1",862,0.22296947749612,"2004-01-01","2017-01-01",4749
"10",96,0.024831867563373,"2004-01-01","2017-01-01",4749
"11",69,0.0178479048111743,"2004-01-01","2017-01-01",4749
"12",48,0.0124159337816865,"2004-01-01","2017-01-01",4749
"13",52,0.0134505949301604,"2004-01-01","2017-01-01",4749
"14",38,0.00982928091050181,"2004-01-01","2017-01-01",4749
"15",21,0.00543197102948784,"2004-01-01","2017-01-01",4749
"16",14,0.00362131401965856,"2004-01-01","2017-01-01",4749
"17",10,0.00258665287118469,"2004-01-01","2017-01-01",4749
"18",17,0.00439730988101397,"2004-01-01","2017-01-01",4749
"19",10,0.00258665287118469,"2004-01-01","2017-01-01",4749
"2",605,0.156492498706674,"2004-01-01","2017-01-01",4749
"20",9,0.00232798758406622,"2004-01-01","2017-01-01",4749
"21",7,0.00181065700982928,"2004-01-01","2017-01-01",4749
"22",4,0.00103466114847387,"2004-01-01","2017-01-01",4749
"23",5,0.00129332643559234,"2004-01-01","2017-01-01",4749
"24",14,0.00362131401965856,"2004-01-01","2017-01-01",4749
"25",2,0.000517330574236937,"2004-01-01","2017-01-01",4749
"26",2,0.000517330574236937,"2004-01-01","2017-01-01",4749
"28",1,0.000258665287118469,"2004-01-01","2017-01-01",4749
"3",503,0.13010863942059,"2004-01-01","2017-01-01",4749
"4",400,0.103466114847387,"2004-01-01","2017-01-01",4749
"5",303,0.078375581996896,"2004-01-01","2017-01-01",4749
"6",242,0.0625969994826694,"2004-01-01","2017-01-01",4749
"7",192,0.049663735126746,"2004-01-01","2017-01-01",4749
"8",192,0.049663735126746,"2004-01-01","2017-01-01",4749
"9",148,0.0382824624935334,"2004-01-01","2017-01-01",4749
"1",821,0.218351063829787,"2005-01-01","2017-01-01",4383
"10",103,0.0273936170212766,"2005-01-01","2017-01-01",4383
"11",64,0.0170212765957447,"2005-01-01","2017-01-01",4383
"12",42,0.0111702127659574,"2005-01-01","2017-01-01",4383
"13",43,0.011436170212766,"2005-01-01","2017-01-01",4383
"14",36,0.00957446808510638,"2005-01-01","2017-01-01",4383
"15",22,0.00585106382978723,"2005-01-01","2017-01-01",4383
"16",13,0.00345744680851064,"2005-01-01","2017-01-01",4383
"17",11,0.00292553191489362,"2005-01-01","2017-01-01",4383
"18",13,0.00345744680851064,"2005-01-01","2017-01-01",4383
"19",6,0.00159574468085106,"2005-01-01","2017-01-01",4383
"2",598,0.159042553191489,"2005-01-01","2017-01-01",4383
"20",8,0.00212765957446809,"2005-01-01","2017-01-01",4383
"21",5,0.00132978723404255,"2005-01-01","2017-01-01",4383
"22",5,0.00132978723404255,"2005-01-01","2017-01-01",4383
"23",12,0.00319148936170213,"2005-01-01","2017-01-01",4383
"24",2,0.000531914893617021,"2005-01-01","2017-01-01",4383
"25",2,0.000531914893617021,"2005-01-01","2017-01-01",4383
"26",1,0.000265957446808511,"2005-01-01","2017-01-01",4383
"3",501,0.133244680851064,"2005-01-01","2017-01-01",4383
"4",401,0.106648936170213,"2005-01-01","2017-01-01",4383
"5",309,0.0821808510638298,"2005-01-01","2017-01-01",4383
"6",235,0.0625,"2005-01-01","2017-01-01",4383
"7",190,0.050531914893617,"2005-01-01","2017-01-01",4383
"8",183,0.0486702127659574,"2005-01-01","2017-01-01",4383
"9",134,0.0356382978723404,"2005-01-01","2017-01-01",4383
"1",805,0.218334689449417,"2006-01-01","2017-01-01",4018
"10",91,0.0246813127203689,"2006-01-01","2017-01-01",4018
"11",58,0.0157309465690263,"2006-01-01","2017-01-01",4018
"12",48,0.0130187144019528,"2006-01-01","2017-01-01",4018
"13",38,0.0103064822348793,"2006-01-01","2017-01-01",4018
"14",39,0.0105777054515867,"2006-01-01","2017-01-01",4018
"15",15,0.00406834825061025,"2006-01-01","2017-01-01",4018
"16",11,0.00298345538378085,"2006-01-01","2017-01-01",4018
"17",8,0.0021697857336588,"2006-01-01","2017-01-01",4018
"18",15,0.00406834825061025,"2006-01-01","2017-01-01",4018
"19",16,0.0043395714673176,"2006-01-01","2017-01-01",4018
"2",590,0.160021697857337,"2006-01-01","2017-01-01",4018
"20",3,0.00081366965012205,"2006-01-01","2017-01-01",4018
"21",3,0.00081366965012205,"2006-01-01","2017-01-01",4018
"22",1,0.00027122321670735,"2006-01-01","2017-01-01",4018
"23",2,0.0005424464334147,"2006-01-01","2017-01-01",4018
"24",1,0.00027122321670735,"2006-01-01","2017-01-01",4018
"26",1,0.00027122321670735,"2006-01-01","2017-01-01",4018
"3",501,0.135882831570382,"2006-01-01","2017-01-01",4018
"4",393,0.106590724165989,"2006-01-01","2017-01-01",4018
"5",319,0.0865202061296447,"2006-01-01","2017-01-01",4018
"6",235,0.0637374559262273,"2006-01-01","2017-01-01",4018
"7",196,0.0531597504746406,"2006-01-01","2017-01-01",4018
"8",174,0.0471928397070789,"2006-01-01","2017-01-01",4018
"9",124,0.0336316788717114,"2006-01-01","2017-01-01",4018
"1",794,0.220433092726263,"2007-01-01","2017-01-01",3653
"10",76,0.0210993892282066,"2007-01-01","2017-01-01",3653
"11",59,0.0163797890061077,"2007-01-01","2017-01-01",3653
"12",42,0.0116601887840089,"2007-01-01","2017-01-01",3653
"13",35,0.00971682398667407,"2007-01-01","2017-01-01",3653
"14",34,0.00943920044419767,"2007-01-01","2017-01-01",3653
"15",9,0.00249861188228762,"2007-01-01","2017-01-01",3653
"16",10,0.00277623542476402,"2007-01-01","2017-01-01",3653
"17",10,0.00277623542476402,"2007-01-01","2017-01-01",3653
"18",21,0.00583009439200444,"2007-01-01","2017-01-01",3653
"19",3,0.000832870627429206,"2007-01-01","2017-01-01",3653
"2",584,0.162132148806219,"2007-01-01","2017-01-01",3653
"20",2,0.000555247084952804,"2007-01-01","2017-01-01",3653
"21",2,0.000555247084952804,"2007-01-01","2017-01-01",3653
"22",2,0.000555247084952804,"2007-01-01","2017-01-01",3653
"24",1,0.000277623542476402,"2007-01-01","2017-01-01",3653
"26",1,0.000277623542476402,"2007-01-01","2017-01-01",3653
"3",504,0.139922265408107,"2007-01-01","2017-01-01",3653
"4",393,0.109106052193226,"2007-01-01","2017-01-01",3653
"5",326,0.0905052748473071,"2007-01-01","2017-01-01",3653
"6",233,0.0646862853970017,"2007-01-01","2017-01-01",3653
"7",189,0.05247084952804,"2007-01-01","2017-01-01",3653
"8",157,0.0435868961687951,"2007-01-01","2017-01-01",3653
"9",115,0.0319267073847862,"2007-01-01","2017-01-01",3653
"1",805,0.231388329979879,"2008-01-01","2017-01-01",3288
"10",74,0.0212704800229951,"2008-01-01","2017-01-01",3288
"11",46,0.0132221902845645,"2008-01-01","2017-01-01",3288
"12",35,0.0100603621730382,"2008-01-01","2017-01-01",3288
"13",26,0.00747341189997126,"2008-01-01","2017-01-01",3288
"14",23,0.00661109514228226,"2008-01-01","2017-01-01",3288
"15",8,0.00229951135383731,"2008-01-01","2017-01-01",3288
"16",19,0.00546133946536361,"2008-01-01","2017-01-01",3288
"17",9,0.00258695027306697,"2008-01-01","2017-01-01",3288
"18",7,0.00201207243460765,"2008-01-01","2017-01-01",3288
"19",1,0.000287438919229664,"2008-01-01","2017-01-01",3288
"2",556,0.159816039091693,"2008-01-01","2017-01-01",3288
"22",2,0.000574877838459327,"2008-01-01","2017-01-01",3288
"23",1,0.000287438919229664,"2008-01-01","2017-01-01",3288
"3",515,0.148031043403277,"2008-01-01","2017-01-01",3288
"4",391,0.112388617418799,"2008-01-01","2017-01-01",3288
"5",308,0.0885311871227364,"2008-01-01","2017-01-01",3288
"6",230,0.0661109514228227,"2008-01-01","2017-01-01",3288
"7",196,0.0563380281690141,"2008-01-01","2017-01-01",3288
"8",125,0.035929864903708,"2008-01-01","2017-01-01",3288
"9",102,0.0293187697614257,"2008-01-01","2017-01-01",3288
"1",785,0.237878787878788,"2009-01-01","2017-01-01",2922
"10",54,0.0163636363636364,"2009-01-01","2017-01-01",2922
"11",39,0.0118181818181818,"2009-01-01","2017-01-01",2922
"12",16,0.00484848484848485,"2009-01-01","2017-01-01",2922
"13",30,0.00909090909090909,"2009-01-01","2017-01-01",2922
"14",22,0.00666666666666667,"2009-01-01","2017-01-01",2922
"15",8,0.00242424242424242,"2009-01-01","2017-01-01",2922
"16",8,0.00242424242424242,"2009-01-01","2017-01-01",2922
"17",2,0.000606060606060606,"2009-01-01","2017-01-01",2922
"18",2,0.000606060606060606,"2009-01-01","2017-01-01",2922
"2",562,0.17030303030303,"2009-01-01","2017-01-01",2922
"20",2,0.000606060606060606,"2009-01-01","2017-01-01",2922
"21",1,0.000303030303030303,"2009-01-01","2017-01-01",2922
"3",522,0.158181818181818,"2009-01-01","2017-01-01",2922
"4",380,0.115151515151515,"2009-01-01","2017-01-01",2922
"5",265,0.0803030303030303,"2009-01-01","2017-01-01",2922
"6",231,0.07,"2009-01-01","2017-01-01",2922
"7",177,0.0536363636363636,"2009-01-01","2017-01-01",2922
"8",122,0.036969696969697,"2009-01-01","2017-01-01",2922
"9",72,0.0218181818181818,"2009-01-01","2017-01-01",2922
"1",794,0.251504592968008,"2010-01-01","2017-01-01",2557
"10",40,0.0126702565726956,"2010-01-01","2017-01-01",2557
"11",33,0.0104529616724739,"2010-01-01","2017-01-01",2557
"12",28,0.00886917960088692,"2010-01-01","2017-01-01",2557
"13",8,0.00253405131453912,"2010-01-01","2017-01-01",2557
"14",10,0.0031675641431739,"2010-01-01","2017-01-01",2557
"15",4,0.00126702565726956,"2010-01-01","2017-01-01",2557
"16",1,0.00031675641431739,"2010-01-01","2017-01-01",2557
"17",1,0.00031675641431739,"2010-01-01","2017-01-01",2557
"18",3,0.00095026924295217,"2010-01-01","2017-01-01",2557
"2",580,0.183718720304086,"2010-01-01","2017-01-01",2557
"3",499,0.158061450744378,"2010-01-01","2017-01-01",2557
"4",366,0.115932847640165,"2010-01-01","2017-01-01",2557
"5",258,0.0817231548938866,"2010-01-01","2017-01-01",2557
"6",232,0.0734874881216345,"2010-01-01","2017-01-01",2557
"7",157,0.0497307570478302,"2010-01-01","2017-01-01",2557
"8",84,0.0266075388026608,"2010-01-01","2017-01-01",2557
"9",59,0.018688628444726,"2010-01-01","2017-01-01",2557
"1",800,0.269905533063428,"2011-01-01","2017-01-01",2192
"10",37,0.0124831309041835,"2011-01-01","2017-01-01",2192
"11",16,0.00539811066126856,"2011-01-01","2017-01-01",2192
"12",12,0.00404858299595142,"2011-01-01","2017-01-01",2192
"13",3,0.00101214574898785,"2011-01-01","2017-01-01",2192
"14",4,0.00134952766531714,"2011-01-01","2017-01-01",2192
"15",1,0.000337381916329285,"2011-01-01","2017-01-01",2192
"16",2,0.000674763832658569,"2011-01-01","2017-01-01",2192
"17",1,0.000337381916329285,"2011-01-01","2017-01-01",2192
"2",575,0.193994601889339,"2011-01-01","2017-01-01",2192
"3",503,0.16970310391363,"2011-01-01","2017-01-01",2192
"4",349,0.11774628879892,"2011-01-01","2017-01-01",2192
"5",268,0.0904183535762483,"2011-01-01","2017-01-01",2192
"6",183,0.0617408906882591,"2011-01-01","2017-01-01",2192
"7",97,0.0327260458839406,"2011-01-01","2017-01-01",2192
"8",70,0.0236167341430499,"2011-01-01","2017-01-01",2192
"9",43,0.0145074224021592,"2011-01-01","2017-01-01",2192
"1",794,0.290629575402635,"2012-01-01","2017-01-01",1827
"10",18,0.00658857979502196,"2012-01-01","2017-01-01",1827
"11",6,0.00219619326500732,"2012-01-01","2017-01-01",1827
"12",4,0.00146412884333821,"2012-01-01","2017-01-01",1827
"13",1,0.000366032210834553,"2012-01-01","2017-01-01",1827
"16",1,0.000366032210834553,"2012-01-01","2017-01-01",1827
"2",576,0.210834553440703,"2012-01-01","2017-01-01",1827
"3",514,0.18814055636896,"2012-01-01","2017-01-01",1827
"4",315,0.115300146412884,"2012-01-01","2017-01-01",1827
"5",224,0.08199121522694,"2012-01-01","2017-01-01",1827
"6",125,0.0457540263543192,"2012-01-01","2017-01-01",1827
"7",78,0.0285505124450952,"2012-01-01","2017-01-01",1827
"8",37,0.0135431918008785,"2012-01-01","2017-01-01",1827
"9",39,0.0142752562225476,"2012-01-01","2017-01-01",1827
"1",800,0.316080600553141,"2013-01-01","2017-01-01",1461
"10",10,0.00395100750691426,"2013-01-01","2017-01-01",1461
"12",1,0.000395100750691426,"2013-01-01","2017-01-01",1461
"14",1,0.000395100750691426,"2013-01-01","2017-01-01",1461
"2",595,0.235084946661399,"2013-01-01","2017-01-01",1461
"3",469,0.185302252074279,"2013-01-01","2017-01-01",1461
"4",299,0.118135124456736,"2013-01-01","2017-01-01",1461
"5",163,0.0644014223627025,"2013-01-01","2017-01-01",1461
"6",92,0.0363492690636112,"2013-01-01","2017-01-01",1461
"7",41,0.0161991307783485,"2013-01-01","2017-01-01",1461
"8",39,0.0154089292769656,"2013-01-01","2017-01-01",1461
"9",21,0.00829711576451995,"2013-01-01","2017-01-01",1461
"1",836,0.37589928057554,"2014-01-01","2017-01-01",1096
"10",1,0.000449640287769784,"2014-01-01","2017-01-01",1096
"2",604,0.27158273381295,"2014-01-01","2017-01-01",1096
"3",388,0.174460431654676,"2014-01-01","2017-01-01",1096
"4",189,0.0849820143884892,"2014-01-01","2017-01-01",1096
"5",108,0.0485611510791367,"2014-01-01","2017-01-01",1096
"6",60,0.026978417266187,"2014-01-01","2017-01-01",1096
"7",24,0.0107913669064748,"2014-01-01","2017-01-01",1096
"8",8,0.00359712230215827,"2014-01-01","2017-01-01",1096
"9",6,0.00269784172661871,"2014-01-01","2017-01-01",1096
"1",954,0.504494976203067,"2015-01-01","2017-01-01",731
"2",537,0.28397673188789,"2015-01-01","2017-01-01",731
"3",221,0.116869381279746,"2015-01-01","2017-01-01",731
"4",122,0.0645161290322581,"2015-01-01","2017-01-01",731
"5",38,0.0200951877313591,"2015-01-01","2017-01-01",731
"6",16,0.00846113167636171,"2015-01-01","2017-01-01",731
"7",2,0.00105764145954521,"2015-01-01","2017-01-01",731
"8",1,0.000528820729772607,"2015-01-01","2017-01-01",731
"1",929,0.738473767885533,"2016-01-01","2017-01-01",366
"2",237,0.188394276629571,"2016-01-01","2017-01-01",366
"3",81,0.0643879173290938,"2016-01-01","2017-01-01",366
"4",11,0.00874403815580286,"2016-01-01","2017-01-01",366
"1",1023,0.226227333038479,"2001-01-01","2018-01-01",6209
"10",118,0.0260946483856701,"2001-01-01","2018-01-01",6209
"11",83,0.0183547103051747,"2001-01-01","2018-01-01",6209
"12",78,0.0172490048651039,"2001-01-01","2018-01-01",6209
"13",70,0.0154798761609907,"2001-01-01","2018-01-01",6209
"14",54,0.0119416187527643,"2001-01-01","2018-01-01",6209
"15",49,0.0108359133126935,"2001-01-01","2018-01-01",6209
"16",33,0.00729765590446705,"2001-01-01","2018-01-01",6209
"17",17,0.0037593984962406,"2001-01-01","2018-01-01",6209
"18",18,0.00398053958425475,"2001-01-01","2018-01-01",6209
"19",11,0.00243255196815568,"2001-01-01","2018-01-01",6209
"2",721,0.159442724458204,"2001-01-01","2018-01-01",6209
"20",12,0.00265369305616984,"2001-01-01","2018-01-01",6209
"21",12,0.00265369305616984,"2001-01-01","2018-01-01",6209
"22",10,0.00221141088014153,"2001-01-01","2018-01-01",6209
"23",6,0.00132684652808492,"2001-01-01","2018-01-01",6209
"24",8,0.00176912870411322,"2001-01-01","2018-01-01",6209
"25",4,0.000884564352056612,"2001-01-01","2018-01-01",6209
"26",12,0.00265369305616984,"2001-01-01","2018-01-01",6209
"27",4,0.000884564352056612,"2001-01-01","2018-01-01",6209
"28",6,0.00132684652808492,"2001-01-01","2018-01-01",6209
"29",2,0.000442282176028306,"2001-01-01","2018-01-01",6209
"3",568,0.125608137992039,"2001-01-01","2018-01-01",6209
"30",6,0.00132684652808492,"2001-01-01","2018-01-01",6209
"32",2,0.000442282176028306,"2001-01-01","2018-01-01",6209
"4",445,0.0984077841662981,"2001-01-01","2018-01-01",6209
"5",344,0.0760725342768686,"2001-01-01","2018-01-01",6209
"6",261,0.0577178239716939,"2001-01-01","2018-01-01",6209
"7",199,0.0440070765148165,"2001-01-01","2018-01-01",6209
"8",203,0.0448916408668731,"2001-01-01","2018-01-01",6209
"9",143,0.0316231755860239,"2001-01-01","2018-01-01",6209
"1",1018,0.232155074116306,"2002-01-01","2018-01-01",5844
"10",114,0.0259977194982896,"2002-01-01","2018-01-01",5844
"11",81,0.0184720638540479,"2002-01-01","2018-01-01",5844
"12",81,0.0184720638540479,"2002-01-01","2018-01-01",5844
"13",69,0.0157354618015964,"2002-01-01","2018-01-01",5844
"14",59,0.0134549600912201,"2002-01-01","2018-01-01",5844
"15",41,0.00935005701254276,"2002-01-01","2018-01-01",5844
"16",23,0.00524515393386545,"2002-01-01","2018-01-01",5844
"17",18,0.00410490307867731,"2002-01-01","2018-01-01",5844
"18",17,0.00387685290763968,"2002-01-01","2018-01-01",5844
"19",14,0.0031927023945268,"2002-01-01","2018-01-01",5844
"2",671,0.153021664766249,"2002-01-01","2018-01-01",5844
"20",11,0.00250855188141391,"2002-01-01","2018-01-01",5844
"21",8,0.00182440136830103,"2002-01-01","2018-01-01",5844
"22",6,0.00136830102622577,"2002-01-01","2018-01-01",5844
"23",9,0.00205245153933865,"2002-01-01","2018-01-01",5844
"24",8,0.00182440136830103,"2002-01-01","2018-01-01",5844
"25",5,0.00114025085518814,"2002-01-01","2018-01-01",5844
"26",9,0.00205245153933865,"2002-01-01","2018-01-01",5844
"27",3,0.000684150513112885,"2002-01-01","2018-01-01",5844
"28",8,0.00182440136830103,"2002-01-01","2018-01-01",5844
"29",1,0.000228050171037628,"2002-01-01","2018-01-01",5844
"3",550,0.125427594070696,"2002-01-01","2018-01-01",5844
"30",3,0.000684150513112885,"2002-01-01","2018-01-01",5844
"31",1,0.000228050171037628,"2002-01-01","2018-01-01",5844
"32",1,0.000228050171037628,"2002-01-01","2018-01-01",5844
"4",435,0.0992018244013683,"2002-01-01","2018-01-01",5844
"5",316,0.0720638540478905,"2002-01-01","2018-01-01",5844
"6",267,0.0608893956670468,"2002-01-01","2018-01-01",5844
