"Ave_obs_q","Median_obs_q","win_start","win_end","win_days","region"
1.36299009047824,1,"1993-01-01","1994-01-01",365,"Wellington"
1.86421027281797,2,"1993-01-01","1995-01-01",730,"Wellington"
1.38128261013143,1,"1994-01-01","1995-01-01",365,"Wellington"
2.3223544648639,2,"1993-01-01","1996-01-01",1095,"Wellington"
1.89263376219334,2,"1994-01-01","1996-01-01",730,"Wellington"
1.36911427844235,1,"1995-01-01","1996-01-01",365,"Wellington"
2.7216054098867,2,"1993-01-01","1997-01-01",1461,"Wellington"
2.33560967409804,2,"1994-01-01","1997-01-01",1096,"Wellington"
1.87728813559322,2,"1995-01-01","1997-01-01",731,"Wellington"
1.39279311581212,1,"1996-01-01","1997-01-01",366,"Wellington"
3.07627473098518,3,"1993-01-01","1998-01-01",1826,"Wellington"
2.72488572176135,2,"1994-01-01","1998-01-01",1461,"Wellington"
2.31375421415958,2,"1995-01-01","1998-01-01",1096,"Wellington"
1.87961660218079,2,"1996-01-01","1998-01-01",731,"Wellington"
1.36468760787021,1,"1997-01-01","1998-01-01",365,"Wellington"
3.41431269502381,3,"1993-01-01","1999-01-01",2191,"Wellington"
3.08960693669309,3,"1994-01-01","1999-01-01",1826,"Wellington"
2.71676638822652,2,"1995-01-01","1999-01-01",1461,"Wellington"
2.32911608822021,2,"1996-01-01","1999-01-01",1096,"Wellington"
1.87350655860974,2,"1997-01-01","1999-01-01",730,"Wellington"
1.36712550607287,1,"1998-01-01","1999-01-01",365,"Wellington"
3.76062039285866,3,"1993-01-01","2000-01-01",2556,"Wellington"
3.46175267600731,3,"1994-01-01","2000-01-01",2191,"Wellington"
3.11975803711004,3,"1995-01-01","2000-01-01",1826,"Wellington"
2.76782613489154,2,"1996-01-01","2000-01-01",1461,"Wellington"
2.36125241814143,2,"1997-01-01","2000-01-01",1095,"Wellington"
1.90500962388805,2,"1998-01-01","2000-01-01",730,"Wellington"
1.38391647005672,1,"1999-01-01","2000-01-01",365,"Wellington"
4.09933712532384,4,"1993-01-01","2001-01-01",2922,"Wellington"
3.82092386930629,3,"1994-01-01","2001-01-01",2557,"Wellington"
3.50323041816732,3,"1995-01-01","2001-01-01",2192,"Wellington"
3.17837756817233,3,"1996-01-01","2001-01-01",1827,"Wellington"
2.80985796084467,3,"1997-01-01","2001-01-01",1461,"Wellington"
2.39541552110918,2,"1998-01-01","2001-01-01",1096,"Wellington"
1.92355625337324,2,"1999-01-01","2001-01-01",731,"Wellington"
1.38328295187371,1,"2000-01-01","2001-01-01",366,"Wellington"
4.42463940717216,4,"1993-01-01","2002-01-01",3287,"Wellington"
4.16215954852837,4,"1994-01-01","2002-01-01",2922,"Wellington"
3.86661266682095,3,"1995-01-01","2002-01-01",2557,"Wellington"
3.56584792036097,3,"1996-01-01","2002-01-01",2192,"Wellington"
3.22767030253139,3,"1997-01-01","2002-01-01",1826,"Wellington"
2.84508383668764,3,"1998-01-01","2002-01-01",1461,"Wellington"
2.41634977885855,2,"1999-01-01","2002-01-01",1096,"Wellington"
1.92116463532598,2,"2000-01-01","2002-01-01",731,"Wellington"
1.37833357710497,1,"2001-01-01","2002-01-01",365,"Wellington"
4.71521171345,4,"1993-01-01","2003-01-01",3652,"Wellington"
4.46639616198742,4,"1994-01-01","2003-01-01",3287,"Wellington"
4.18818453812043,4,"1995-01-01","2003-01-01",2922,"Wellington"
3.90628264438144,4,"1996-01-01","2003-01-01",2557,"Wellington"
3.58864655628123,3,"1997-01-01","2003-01-01",2191,"Wellington"
3.22983063741192,3,"1998-01-01","2003-01-01",1826,"Wellington"
2.83123410216395,3,"1999-01-01","2003-01-01",1461,"Wellington"
2.37583390282795,2,"2000-01-01","2003-01-01",1096,"Wellington"
1.8799517443435,2,"2001-01-01","2003-01-01",730,"Wellington"
1.33457674326072,1,"2002-01-01","2003-01-01",365,"Wellington"
4.96249950085852,4,"1993-01-01","2004-01-01",4017,"Wellington"
4.72575073222543,4,"1994-01-01","2004-01-01",3652,"Wellington"
4.46156810313119,4,"1995-01-01","2004-01-01",3287,"Wellington"
4.19394964033402,4,"1996-01-01","2004-01-01",2922,"Wellington"
3.89546702010416,4,"1997-01-01","2004-01-01",2556,"Wellington"
3.55743752315863,3,"1998-01-01","2004-01-01",2191,"Wellington"
3.18493004275165,3,"1999-01-01","2004-01-01",1826,"Wellington"
2.7620091808335,2,"2000-01-01","2004-01-01",1461,"Wellington"
2.30832716625374,2,"2001-01-01","2004-01-01",1095,"Wellington"
1.82346867721565,2,"2002-01-01","2004-01-01",730,"Wellington"
1.32983612645652,1,"2003-01-01","2004-01-01",365,"Wellington"
5.17367710595342,5,"1993-01-01","2005-01-01",4383,"Wellington"
4.94597667371626,4,"1994-01-01","2005-01-01",4018,"Wellington"
4.69426718493421,4,"1995-01-01","2005-01-01",3653,"Wellington"
4.43880715255772,4,"1996-01-01","2005-01-01",3288,"Wellington"
4.15618866650832,4,"1997-01-01","2005-01-01",2922,"Wellington"
3.83558665956074,3,"1998-01-01","2005-01-01",2557,"Wellington"
3.48444942335125,3,"1999-01-01","2005-01-01",2192,"Wellington"
3.09085235891626,3,"2000-01-01","2005-01-01",1827,"Wellington"
2.67264783897644,2,"2001-01-01","2005-01-01",1461,"Wellington"
2.23266885329427,2,"2002-01-01","2005-01-01",1096,"Wellington"
1.79016393442623,2,"2003-01-01","2005-01-01",731,"Wellington"
1.30445673235975,1,"2004-01-01","2005-01-01",366,"Wellington"
5.37909691475446,5,"1993-01-01","2006-01-01",4748,"Wellington"
5.16043621208208,5,"1994-01-01","2006-01-01",4383,"Wellington"
4.91897974493623,4,"1995-01-01","2006-01-01",4018,"Wellington"
4.67437893543358,4,"1996-01-01","2006-01-01",3653,"Wellington"
4.40552452579771,4,"1997-01-01","2006-01-01",3287,"Wellington"
4.0996341344036,4,"1998-01-01","2006-01-01",2922,"Wellington"
3.76582737039669,3,"1999-01-01","2006-01-01",2557,"Wellington"
3.39409769443689,3,"2000-01-01","2006-01-01",2192,"Wellington"
3.00241933161164,3,"2001-01-01","2006-01-01",1826,"Wellington"
2.60126718469815,2,"2002-01-01","2006-01-01",1461,"Wellington"
2.19912186831172,2,"2003-01-01","2006-01-01",1096,"Wellington"
1.75746970454491,2,"2004-01-01","2006-01-01",731,"Wellington"
1.28271924774515,1,"2005-01-01","2006-01-01",365,"Wellington"
5.56085909748215,5,"1993-01-01","2007-01-01",5113,"Wellington"
5.35022142704593,5,"1994-01-01","2007-01-01",4748,"Wellington"
5.11747388658582,5,"1995-01-01","2007-01-01",4383,"Wellington"
4.88188085004556,4,"1996-01-01","2007-01-01",4018,"Wellington"
4.62434936082803,4,"1997-01-01","2007-01-01",3652,"Wellington"
4.33209782193351,4,"1998-01-01","2007-01-01",3287,"Wellington"
4.01336653204992,4,"1999-01-01","2007-01-01",2922,"Wellington"
3.66108439728072,3,"2000-01-01","2007-01-01",2557,"Wellington"
3.29449650129537,3,"2001-01-01","2007-01-01",2191,"Wellington"
2.92189917982049,3,"2002-01-01","2007-01-01",1826,"Wellington"
2.55140119587926,2,"2003-01-01","2007-01-01",1461,"Wellington"
2.14433557373067,2,"2004-01-01","2007-01-01",1096,"Wellington"
1.71411324101907,2,"2005-01-01","2007-01-01",730,"Wellington"
1.26187822915611,1,"2006-01-01","2007-01-01",365,"Wellington"
5.75246407369933,5,"1993-01-01","2008-01-01",5478,"Wellington"
5.54926024053346,5,"1994-01-01","2008-01-01",5113,"Wellington"
5.32501429444587,5,"1995-01-01","2008-01-01",4748,"Wellington"
5.09733940364639,5,"1996-01-01","2008-01-01",4383,"Wellington"
4.85007122024011,4,"1997-01-01","2008-01-01",4017,"Wellington"
4.57066788376693,4,"1998-01-01","2008-01-01",3652,"Wellington"
4.26720219393429,4,"1999-01-01","2008-01-01",3287,"Wellington"
3.93376361777676,4,"2000-01-01","2008-01-01",2922,"Wellington"
3.58919128436557,3,"2001-01-01","2008-01-01",2556,"Wellington"
3.23927721534304,3,"2002-01-01","2008-01-01",2191,"Wellington"
2.89416420339114,3,"2003-01-01","2008-01-01",1826,"Wellington"
2.51882941762433,2,"2004-01-01","2008-01-01",1461,"Wellington"
2.12539446361124,2,"2005-01-01","2008-01-01",1095,"Wellington"
1.71082723552028,2,"2006-01-01","2008-01-01",730,"Wellington"
1.28469353035532,1,"2007-01-01","2008-01-01",365,"Wellington"
5.9268796719885,5,"1993-01-01","2009-01-01",5844,"Wellington"
5.73074983245704,5,"1994-01-01","2009-01-01",5479,"Wellington"
5.51383517352745,5,"1995-01-01","2009-01-01",5114,"Wellington"
5.29429164685002,5,"1996-01-01","2009-01-01",4749,"Wellington"
5.05682405420713,4,"1997-01-01","2009-01-01",4383,"Wellington"
4.78784882296608,4,"1998-01-01","2009-01-01",4018,"Wellington"
4.49676182153607,4,"1999-01-01","2009-01-01",3653,"Wellington"
4.17834127884166,4,"2000-01-01","2009-01-01",3288,"Wellington"
3.8496108172233,3,"2001-01-01","2009-01-01",2922,"Wellington"
3.51631227238489,3,"2002-01-01","2009-01-01",2557,"Wellington"
3.18971757851061,3,"2003-01-01","2009-01-01",2192,"Wellington"
2.83852124975742,3,"2004-01-01","2009-01-01",1827,"Wellington"
2.47485378688905,2,"2005-01-01","2009-01-01",1461,"Wellington"
2.10095484547226,2,"2006-01-01","2009-01-01",1096,"Wellington"
1.7053370446569,2,"2007-01-01","2009-01-01",731,"Wellington"
1.2524346736091,1,"2008-01-01","2009-01-01",366,"Wellington"
6.10191742053488,5,"1993-01-01","2010-01-01",6209,"Wellington"
5.91287475220993,5,"1994-01-01","2010-01-01",5844,"Wellington"
5.70289242592423,5,"1995-01-01","2010-01-01",5479,"Wellington"
5.49145692965817,5,"1996-01-01","2010-01-01",5114,"Wellington"
5.26280293117983,5,"1997-01-01","2010-01-01",4748,"Wellington"
5.00392621494086,4,"1998-01-01","2010-01-01",4383,"Wellington"
4.72399222065064,4,"1999-01-01","2010-01-01",4018,"Wellington"
4.41929730175117,4,"2000-01-01","2010-01-01",3653,"Wellington"
4.10469705301977,4,"2001-01-01","2010-01-01",3287,"Wellington"
3.78852134063176,3,"2002-01-01","2010-01-01",2922,"Wellington"
3.4795355547732,3,"2003-01-01","2010-01-01",2557,"Wellington"
3.14765650340577,3,"2004-01-01","2010-01-01",2192,"Wellington"
2.80789146543201,3,"2005-01-01","2010-01-01",1826,"Wellington"
2.46196982180848,2,"2006-01-01","2010-01-01",1461,"Wellington"
2.09666260657734,2,"2007-01-01","2010-01-01",1096,"Wellington"
1.6789912687186,1,"2008-01-01","2010-01-01",731,"Wellington"
1.23923988153998,1,"2009-01-01","2010-01-01",365,"Wellington"
6.28511039545072,6,"1993-01-01","2011-01-01",6574,"Wellington"
6.10235408654428,5,"1994-01-01","2011-01-01",6209,"Wellington"
5.89960805188797,5,"1995-01-01","2011-01-01",5844,"Wellington"
5.6962222437118,5,"1996-01-01","2011-01-01",5479,"Wellington"
5.47619484872136,5,"1997-01-01","2011-01-01",5113,"Wellington"
5.22704132505051,5,"1998-01-01","2011-01-01",4748,"Wellington"
4.95880620920055,4,"1999-01-01","2011-01-01",4383,"Wellington"
4.66809193885406,4,"2000-01-01","2011-01-01",4018,"Wellington"
4.36793165572151,4,"2001-01-01","2011-01-01",3652,"Wellington"
4.06691293897501,4,"2002-01-01","2011-01-01",3287,"Wellington"
3.77358365437368,3,"2003-01-01","2011-01-01",2922,"Wellington"
3.45878774441196,3,"2004-01-01","2011-01-01",2557,"Wellington"
3.13835686506938,3,"2005-01-01","2011-01-01",2191,"Wellington"
2.81540807052178,3,"2006-01-01","2011-01-01",1826,"Wellington"
2.47186398808443,2,"2007-01-01","2011-01-01",1461,"Wellington"
2.08582763514385,2,"2008-01-01","2011-01-01",1096,"Wellington"
1.68114186012698,1,"2009-01-01","2011-01-01",730,"Wellington"
1.23664667237932,1,"2010-01-01","2011-01-01",365,"Wellington"
6.46450040394912,6,"1993-01-01","2012-01-01",6939,"Wellington"
6.28753854432704,6,"1994-01-01","2012-01-01",6574,"Wellington"
6.09099078190182,5,"1995-01-01","2012-01-01",6209,"Wellington"
5.89443816682378,5,"1996-01-01","2012-01-01",5844,"Wellington"
5.68217687433307,5,"1997-01-01","2012-01-01",5478,"Wellington"
5.44159219692153,5,"1998-01-01","2012-01-01",5113,"Wellington"
5.18358664430508,5,"1999-01-01","2012-01-01",4748,"Wellington"
4.90392251815981,4,"2000-01-01","2012-01-01",4383,"Wellington"
4.61615974691464,4,"2001-01-01","2012-01-01",4017,"Wellington"
4.32789370688987,4,"2002-01-01","2012-01-01",3652,"Wellington"
4.04595850640221,4,"2003-01-01","2012-01-01",3287,"Wellington"
3.74633042275229,3,"2004-01-01","2012-01-01",2922,"Wellington"
3.44088080087997,3,"2005-01-01","2012-01-01",2556,"Wellington"
3.13510806364925,3,"2006-01-01","2012-01-01",2191,"Wellington"
2.81014205868654,3,"2007-01-01","2012-01-01",1826,"Wellington"
2.44543724161342,2,"2008-01-01","2012-01-01",1461,"Wellington"
2.07144361121459,2,"2009-01-01","2012-01-01",1095,"Wellington"
1.66247197512114,1,"2010-01-01","2012-01-01",730,"Wellington"
1.23643467643468,1,"2011-01-01","2012-01-01",365,"Wellington"
6.64381004310121,6,"1993-01-01","2013-01-01",7305,"Wellington"
6.47230438507168,6,"1994-01-01","2013-01-01",6940,"Wellington"
6.28232132175144,6,"1995-01-01","2013-01-01",6575,"Wellington"
6.09239710069133,5,"1996-01-01","2013-01-01",6210,"Wellington"
5.88747091523161,5,"1997-01-01","2013-01-01",5844,"Wellington"
5.65500373888539,5,"1998-01-01","2013-01-01",5479,"Wellington"
5.40654325793491,5,"1999-01-01","2013-01-01",5114,"Wellington"
5.13710860919733,5,"2000-01-01","2013-01-01",4749,"Wellington"
4.86052463211772,4,"2001-01-01","2013-01-01",4383,"Wellington"
4.58398802347611,4,"2002-01-01","2013-01-01",4018,"Wellington"
4.31412204306547,4,"2003-01-01","2013-01-01",3653,"Wellington"
4.0259150630966,4,"2004-01-01","2013-01-01",3288,"Wellington"
3.73202270880058,3,"2005-01-01","2013-01-01",2922,"Wellington"
3.44033671118332,3,"2006-01-01","2013-01-01",2557,"Wellington"
3.13038496233269,3,"2007-01-01","2013-01-01",2192,"Wellington"
2.78402193641562,3,"2008-01-01","2013-01-01",1827,"Wellington"
2.43377459136733,2,"2009-01-01","2013-01-01",1461,"Wellington"
2.05709545188366,2,"2010-01-01","2013-01-01",1096,"Wellington"
1.65614035087719,1,"2011-01-01","2013-01-01",731,"Wellington"
1.21305326331583,1,"2012-01-01","2013-01-01",366,"Wellington"
6.8371279193075,6,"1993-01-01","2014-01-01",7670,"Wellington"
6.67003606051629,6,"1994-01-01","2014-01-01",7305,"Wellington"
6.48610472792576,6,"1995-01-01","2014-01-01",6940,"Wellington"
6.30162153770235,6,"1996-01-01","2014-01-01",6575,"Wellington"
6.10288016792016,5,"1997-01-01","2014-01-01",6209,"Wellington"
5.87749203131746,5,"1998-01-01","2014-01-01",5844,"Wellington"
5.63722384164432,5,"1999-01-01","2014-01-01",5479,"Wellington"
5.37675475888875,5,"2000-01-01","2014-01-01",5114,"Wellington"
5.10917532098285,5,"2001-01-01","2014-01-01",4748,"Wellington"
4.8427183915265,4,"2002-01-01","2014-01-01",4383,"Wellington"
4.58309034042534,4,"2003-01-01","2014-01-01",4018,"Wellington"
4.30518752498221,4,"2004-01-01","2014-01-01",3653,"Wellington"
4.02320272627957,4,"2005-01-01","2014-01-01",3287,"Wellington"
3.74300460332346,3,"2006-01-01","2014-01-01",2922,"Wellington"
3.44654500317292,3,"2007-01-01","2014-01-01",2557,"Wellington"
3.11706614127072,3,"2008-01-01","2014-01-01",2192,"Wellington"
2.78608232274749,3,"2009-01-01","2014-01-01",1826,"Wellington"
2.43663383276709,2,"2010-01-01","2014-01-01",1461,"Wellington"
2.05971719829004,2,"2011-01-01","2014-01-01",1096,"Wellington"
1.64815962324947,1,"2012-01-01","2014-01-01",731,"Wellington"
1.22751842751843,1,"2013-01-01","2014-01-01",365,"Wellington"
7.00769591696709,6,"1993-01-01","2015-01-01",8035,"Wellington"
6.84458611148356,6,"1994-01-01","2015-01-01",7670,"Wellington"
6.66563052139708,6,"1995-01-01","2015-01-01",7305,"Wellington"
6.48610474036348,6,"1996-01-01","2015-01-01",6940,"Wellington"
6.2923051041908,6,"1997-01-01","2015-01-01",6574,"Wellington"
6.07232447526519,5,"1998-01-01","2015-01-01",6209,"Wellington"
5.83871599677989,5,"1999-01-01","2015-01-01",5844,"Wellington"
5.58540107439956,5,"2000-01-01","2015-01-01",5479,"Wellington"
5.32455628027349,5,"2001-01-01","2015-01-01",5113,"Wellington"
5.06601513050817,5,"2002-01-01","2015-01-01",4748,"Wellington"
4.81368672498553,4,"2003-01-01","2015-01-01",4383,"Wellington"
4.54374220764422,4,"2004-01-01","2015-01-01",4018,"Wellington"
4.27076074188868,4,"2005-01-01","2015-01-01",3652,"Wellington"
3.99951038102259,4,"2006-01-01","2015-01-01",3287,"Wellington"
3.71276044238175,3,"2007-01-01","2015-01-01",2922,"Wellington"
3.3960511526308,3,"2008-01-01","2015-01-01",2557,"Wellington"
3.08055203492466,3,"2009-01-01","2015-01-01",2191,"Wellington"
2.75081875827468,2,"2010-01-01","2015-01-01",1826,"Wellington"
2.39331160086091,2,"2011-01-01","2015-01-01",1461,"Wellington"
2.01136055344547,2,"2012-01-01","2015-01-01",1096,"Wellington"
1.62035350555399,1,"2013-01-01","2015-01-01",730,"Wellington"
1.19403145295475,1,"2014-01-01","2015-01-01",365,"Wellington"
7.16854348675312,6,"1993-01-01","2016-01-01",8400,"Wellington"
7.0091226368687,6,"1994-01-01","2016-01-01",8035,"Wellington"
6.83509831026216,6,"1995-01-01","2016-01-01",7670,"Wellington"
6.66037138636843,6,"1996-01-01","2016-01-01",7305,"Wellington"
6.47203035595345,6,"1997-01-01","2016-01-01",6939,"Wellington"
6.25772612374986,6,"1998-01-01","2016-01-01",6574,"Wellington"
6.03043119544922,5,"1999-01-01","2016-01-01",6209,"Wellington"
5.78437793766167,5,"2000-01-01","2016-01-01",5844,"Wellington"
5.53180951380661,5,"2001-01-01","2016-01-01",5478,"Wellington"
5.28081164969278,5,"2002-01-01","2016-01-01",5113,"Wellington"
5.03678007695337,5,"2003-01-01","2016-01-01",4748,"Wellington"
4.77577057089252,4,"2004-01-01","2016-01-01",4383,"Wellington"
4.51175933789913,4,"2005-01-01","2016-01-01",4017,"Wellington"
4.2495212256623,4,"2006-01-01","2016-01-01",3652,"Wellington"
3.97281628588815,4,"2007-01-01","2016-01-01",3287,"Wellington"
3.66898256521658,3,"2008-01-01","2016-01-01",2922,"Wellington"
3.36907963142232,3,"2009-01-01","2016-01-01",2556,"Wellington"
3.05972565963337,3,"2010-01-01","2016-01-01",2191,"Wellington"
2.72411369909053,2,"2011-01-01","2016-01-01",1826,"Wellington"
2.36643333247549,2,"2012-01-01","2016-01-01",1461,"Wellington"
2.0024255444481,2,"2013-01-01","2016-01-01",1095,"Wellington"
1.60362867617544,1,"2014-01-01","2016-01-01",730,"Wellington"
1.21122851958587,1,"2015-01-01","2016-01-01",365,"Wellington"
7.31459604483102,6,"1993-01-01","2017-01-01",8766,"Wellington"
7.15870243210323,6,"1994-01-01","2017-01-01",8401,"Wellington"
6.98921990335086,6,"1995-01-01","2017-01-01",8036,"Wellington"
6.81904996921396,6,"1996-01-01","2017-01-01",7671,"Wellington"
6.63553160636245,6,"1997-01-01","2017-01-01",7305,"Wellington"
6.42640517009714,6,"1998-01-01","2017-01-01",6940,"Wellington"
6.20535645746746,6,"1999-01-01","2017-01-01",6575,"Wellington"
5.96588803340728,5,"2000-01-01","2017-01-01",6210,"Wellington"
5.72041148910165,5,"2001-01-01","2017-01-01",5844,"Wellington"
5.47603654899945,5,"2002-01-01","2017-01-01",5479,"Wellington"
5.23803625558884,5,"2003-01-01","2017-01-01",5114,"Wellington"
4.98339036648895,4,"2004-01-01","2017-01-01",4749,"Wellington"
4.72708651013599,4,"2005-01-01","2017-01-01",4383,"Wellington"
4.47227668275464,4,"2006-01-01","2017-01-01",4018,"Wellington"
4.20469686292737,4,"2007-01-01","2017-01-01",3653,"Wellington"
3.91235976336635,4,"2008-01-01","2017-01-01",3288,"Wellington"
3.62607698896559,3,"2009-01-01","2017-01-01",2922,"Wellington"
3.33201940570042,3,"2010-01-01","2017-01-01",2557,"Wellington"
3.01429665560378,3,"2011-01-01","2017-01-01",2192,"Wellington"
2.67520997578193,2,"2012-01-01","2017-01-01",1827,"Wellington"
2.33585150571132,2,"2013-01-01","2017-01-01",1461,"Wellington"
1.96838948668195,2,"2014-01-01","2017-01-01",1096,"Wellington"
1.60708373840616,1,"2015-01-01","2017-01-01",731,"Wellington"
1.2144816520884,1,"2016-01-01","2017-01-01",366,"Wellington"
7.45055228453,7,"1993-01-01","2018-01-01",9131,"Wellington"
7.29819980937898,6,"1994-01-01","2018-01-01",8766,"Wellington"
7.13278908432465,6,"1995-01-01","2018-01-01",8401,"Wellington"
6.96658777446002,6,"1996-01-01","2018-01-01",8036,"Wellington"
6.78728321218018,6,"1997-01-01","2018-01-01",7670,"Wellington"
6.58315295007489,6,"1998-01-01","2018-01-01",7305,"Wellington"
6.36748853016586,6,"1999-01-01","2018-01-01",6940,"Wellington"
6.13440777382826,5,"2000-01-01","2018-01-01",6575,"Wellington"
5.89496402877698,5,"2001-01-01","2018-01-01",6209,"Wellington"
5.65647080006457,5,"2002-01-01","2018-01-01",5844,"Wellington"
5.42446807806157,5,"2003-01-01","2018-01-01",5479,"Wellington"
5.17611426248855,5,"2004-01-01","2018-01-01",5114,"Wellington"
4.92718978242929,4,"2005-01-01","2018-01-01",4748,"Wellington"
4.6788706525659,4,"2006-01-01","2018-01-01",4383,"Wellington"
4.42039116361575,4,"2007-01-01","2018-01-01",4018,"Wellington"
4.13791954945271,4,"2008-01-01","2018-01-01",3653,"Wellington"
3.86359818957597,3,"2009-01-01","2018-01-01",3287,"Wellington"
3.58299025814949,3,"2010-01-01","2018-01-01",2922,"Wellington"
3.28001263303244,3,"2011-01-01","2018-01-01",2557,"Wellington"
2.95696600850652,3,"2012-01-01","2018-01-01",2192,"Wellington"
2.63840260866839,2,"2013-01-01","2018-01-01",1826,"Wellington"
2.2972083206117,2,"2014-01-01","2018-01-01",1461,"Wellington"
1.96398589065256,2,"2015-01-01","2018-01-01",1096,"Wellington"
1.60405141984089,1,"2016-01-01","2018-01-01",731,"Wellington"
1.19929188348265,1,"2017-01-01","2018-01-01",365,"Wellington"
1.39173246632606,1,"1993-01-01","1994-01-01",365,"Auckland"
1.88487191594853,2,"1993-01-01","1995-01-01",730,"Auckland"
1.40227778874073,1,"1994-01-01","1995-01-01",365,"Auckland"
2.2610045766809,2,"1993-01-01","1996-01-01",1095,"Auckland"
1.85498714866097,2,"1994-01-01","1996-01-01",730,"Auckland"
1.3632938497818,1,"1995-01-01","1996-01-01",365,"Auckland"
2.59207078674806,2,"1993-01-01","1997-01-01",1461,"Auckland"
2.23665359707476,2,"1994-01-01","1997-01-01",1096,"Auckland"
1.81870498064648,2,"1995-01-01","1997-01-01",731,"Auckland"
1.37331323397116,1,"1996-01-01","1997-01-01",366,"Auckland"
2.91848199954139,3,"1993-01-01","1998-01-01",1826,"Auckland"
2.60214676450131,2,"1994-01-01","1998-01-01",1461,"Auckland"
2.23503819008025,2,"1995-01-01","1998-01-01",1096,"Auckland"
1.84776951033558,2,"1996-01-01","1998-01-01",731,"Auckland"
1.36069770469042,1,"1997-01-01","1998-01-01",365,"Auckland"
3.26947085886423,3,"1993-01-01","1999-01-01",2191,"Auckland"
2.9849312087205,3,"1994-01-01","1999-01-01",1826,"Auckland"
2.65611657219528,2,"1995-01-01","1999-01-01",1461,"Auckland"
2.3116375775191,2,"1996-01-01","1999-01-01",1096,"Auckland"
1.87889934504286,2,"1997-01-01","1999-01-01",730,"Auckland"
1.37176243360695,1,"1998-01-01","1999-01-01",365,"Auckland"
3.62535522948245,3,"1993-01-01","2000-01-01",2556,"Auckland"
3.36433400742507,3,"1994-01-01","2000-01-01",2191,"Auckland"
3.06330393117718,3,"1995-01-01","2000-01-01",1826,"Auckland"
2.74740245585991,2,"1996-01-01","2000-01-01",1461,"Auckland"
2.35516947866423,2,"1997-01-01","2000-01-01",1095,"Auckland"
1.89518201386321,2,"1998-01-01","2000-01-01",730,"Auckland"
1.38199463527308,1,"1999-01-01","2000-01-01",365,"Auckland"
3.96027355068331,4,"1993-01-01","2001-01-01",2922,"Auckland"
3.71628349662167,3,"1994-01-01","2001-01-01",2557,"Auckland"
3.43733738687783,3,"1995-01-01","2001-01-01",2192,"Auckland"
3.14451983234886,3,"1996-01-01","2001-01-01",1827,"Auckland"
2.7860566831659,3,"1997-01-01","2001-01-01",1461,"Auckland"
2.36685268700713,2,"1998-01-01","2001-01-01",1096,"Auckland"
1.90499957939601,2,"1999-01-01","2001-01-01",731,"Auckland"
1.37388612700497,1,"2000-01-01","2001-01-01",366,"Auckland"
4.28102935458546,4,"1993-01-01","2002-01-01",3287,"Auckland"
4.05175077794407,4,"1994-01-01","2002-01-01",2922,"Auckland"
3.7915951181332,3,"1995-01-01","2002-01-01",2557,"Auckland"
3.5189786243924,3,"1996-01-01","2002-01-01",2192,"Auckland"
3.18614945135021,3,"1997-01-01","2002-01-01",1826,"Auckland"
2.79868619132339,3,"1998-01-01","2002-01-01",1461,"Auckland"
2.37966501798561,2,"1999-01-01","2002-01-01",1096,"Auckland"
1.90197662620721,2,"2000-01-01","2002-01-01",731,"Auckland"
1.39477596492219,1,"2001-01-01","2002-01-01",365,"Auckland"
4.51822451544619,4,"1993-01-01","2003-01-01",3652,"Auckland"
4.30101729520554,4,"1994-01-01","2003-01-01",3287,"Auckland"
4.05408018831239,4,"1995-01-01","2003-01-01",2922,"Auckland"
3.79600342841745,3,"1996-01-01","2003-01-01",2557,"Auckland"
3.48304627583518,3,"1997-01-01","2003-01-01",2191,"Auckland"
3.12178070986829,3,"1998-01-01","2003-01-01",1826,"Auckland"
2.7342400083869,2,"1999-01-01","2003-01-01",1461,"Auckland"
2.29936542291265,2,"2000-01-01","2003-01-01",1096,"Auckland"
1.84873908732088,2,"2001-01-01","2003-01-01",730,"Auckland"
1.34432757476419,1,"2002-01-01","2003-01-01",365,"Auckland"
4.70807412975667,4,"1993-01-01","2004-01-01",4017,"Auckland"
4.50014118757718,4,"1994-01-01","2004-01-01",3652,"Auckland"
4.26373746506845,4,"1995-01-01","2004-01-01",3287,"Auckland"
4.01656223581481,4,"1996-01-01","2004-01-01",2922,"Auckland"
3.71881534741629,3,"1997-01-01","2004-01-01",2556,"Auckland"
3.37681334277378,3,"1998-01-01","2004-01-01",2191,"Auckland"
3.01381553449704,3,"1999-01-01","2004-01-01",1826,"Auckland"
2.61246408080268,2,"2000-01-01","2004-01-01",1461,"Auckland"
2.20322933806253,2,"2001-01-01","2004-01-01",1095,"Auckland"
1.75949502202729,2,"2002-01-01","2004-01-01",730,"Auckland"
1.31463876544599,1,"2003-01-01","2004-01-01",365,"Auckland"
4.87343971403955,4,"1993-01-01","2005-01-01",4383,"Auckland"
4.67308451425129,4,"1994-01-01","2005-01-01",4018,"Auckland"
4.44633675311951,4,"1995-01-01","2005-01-01",3653,"Auckland"
4.20897187674335,4,"1996-01-01","2005-01-01",3288,"Auckland"
3.92548669843208,4,"1997-01-01","2005-01-01",2922,"Auckland"
3.60206233507808,3,"1998-01-01","2005-01-01",2557,"Auckland"
3.26142654599069,3,"1999-01-01","2005-01-01",2192,"Auckland"
2.89049706330627,3,"2000-01-01","2005-01-01",1827,"Auckland"
2.51627129241905,2,"2001-01-01","2005-01-01",1461,"Auckland"
2.12164412004887,2,"2002-01-01","2005-01-01",1096,"Auckland"
