"Observations","count","prop","win_start","win_end","win_days","region"
"10",10,0.000345578325327435,"1993-01-01","1997-01-01",1461,"Canterbury"
"11",3,0.000103673497598231,"1993-01-01","1997-01-01",1461,"Canterbury"
"2",7192,0.248539931575492,"1993-01-01","1997-01-01",1461,"Canterbury"
"3",4062,0.140373915748004,"1993-01-01","1997-01-01",1461,"Canterbury"
"4",2316,0.0800359401458341,"1993-01-01","1997-01-01",1461,"Canterbury"
"5",1059,0.0365967446521754,"1993-01-01","1997-01-01",1461,"Canterbury"
"6",449,0.0155164668072019,"1993-01-01","1997-01-01",1461,"Canterbury"
"7",152,0.00525279054497702,"1993-01-01","1997-01-01",1461,"Canterbury"
"8",49,0.00169333379410443,"1993-01-01","1997-01-01",1461,"Canterbury"
"9",16,0.000552925320523897,"1993-01-01","1997-01-01",1461,"Canterbury"
"1",13117,0.518417516401866,"1994-01-01","1997-01-01",1096,"Canterbury"
"10",1,3.95225673859774e-05,"1994-01-01","1997-01-01",1096,"Canterbury"
"2",6570,0.259663267725871,"1994-01-01","1997-01-01",1096,"Canterbury"
"3",3352,0.132479645877796,"1994-01-01","1997-01-01",1096,"Canterbury"
"4",1534,0.0606276183700893,"1994-01-01","1997-01-01",1096,"Canterbury"
"5",522,0.0206307801754802,"1994-01-01","1997-01-01",1096,"Canterbury"
"6",159,0.00628408821437041,"1994-01-01","1997-01-01",1096,"Canterbury"
"7",32,0.00126472215635128,"1994-01-01","1997-01-01",1096,"Canterbury"
"8",13,0.000513793376017706,"1994-01-01","1997-01-01",1096,"Canterbury"
"9",2,7.90451347719548e-05,"1994-01-01","1997-01-01",1096,"Canterbury"
"1",12489,0.609933580777496,"1995-01-01","1997-01-01",731,"Canterbury"
"2",5437,0.265530377026763,"1995-01-01","1997-01-01",731,"Canterbury"
"3",1905,0.0930357491697597,"1995-01-01","1997-01-01",731,"Canterbury"
"4",532,0.0259816370384841,"1995-01-01","1997-01-01",731,"Canterbury"
"5",94,0.00459074037898027,"1995-01-01","1997-01-01",731,"Canterbury"
"6",16,0.000781402617698769,"1995-01-01","1997-01-01",731,"Canterbury"
"7",3,0.000146512990818519,"1995-01-01","1997-01-01",731,"Canterbury"
"1",10380,0.786482800424307,"1996-01-01","1997-01-01",366,"Canterbury"
"2",2476,0.187604182451887,"1996-01-01","1997-01-01",366,"Canterbury"
"3",323,0.0244734050613729,"1996-01-01","1997-01-01",366,"Canterbury"
"4",19,0.0014396120624337,"1996-01-01","1997-01-01",366,"Canterbury"
"1",15301,0.443584391488375,"1993-01-01","1998-01-01",1826,"Canterbury"
"10",27,0.000782744825186989,"1993-01-01","1998-01-01",1826,"Canterbury"
"11",6,0.000173943294485998,"1993-01-01","1998-01-01",1826,"Canterbury"
"12",2,5.79810981619992e-05,"1993-01-01","1998-01-01",1826,"Canterbury"
"13",6,0.000173943294485998,"1993-01-01","1998-01-01",1826,"Canterbury"
"2",8068,0.233895749985505,"1993-01-01","1998-01-01",1826,"Canterbury"
"3",4975,0.144227981677973,"1993-01-01","1998-01-01",1826,"Canterbury"
"4",2901,0.0841015828839798,"1993-01-01","1998-01-01",1826,"Canterbury"
"5",1741,0.0504725459500203,"1993-01-01","1998-01-01",1826,"Canterbury"
"6",849,0.0246129761697687,"1993-01-01","1998-01-01",1826,"Canterbury"
"7",385,0.0111613613961848,"1993-01-01","1998-01-01",1826,"Canterbury"
"8",152,0.00440656346031194,"1993-01-01","1998-01-01",1826,"Canterbury"
"9",81,0.00234823447556097,"1993-01-01","1998-01-01",1826,"Canterbury"
"1",14818,0.472799208704253,"1994-01-01","1998-01-01",1461,"Canterbury"
"10",5,0.000159535432819629,"1994-01-01","1998-01-01",1461,"Canterbury"
"11",3,9.57212596917775e-05,"1994-01-01","1998-01-01",1461,"Canterbury"
"12",1,3.19070865639258e-05,"1994-01-01","1998-01-01",1461,"Canterbury"
"2",7784,0.248364761813599,"1994-01-01","1998-01-01",1461,"Canterbury"
"3",4402,0.140454995054402,"1994-01-01","1998-01-01",1461,"Canterbury"
"4",2432,0.0775980345234677,"1994-01-01","1998-01-01",1461,"Canterbury"
"5",1144,0.0365017070291312,"1994-01-01","1998-01-01",1461,"Canterbury"
"6",483,0.0154111228103762,"1994-01-01","1998-01-01",1461,"Canterbury"
"7",175,0.00558374014868702,"1994-01-01","1998-01-01",1461,"Canterbury"
"8",77,0.00245684566542229,"1994-01-01","1998-01-01",1461,"Canterbury"
"9",17,0.000542420471586739,"1994-01-01","1998-01-01",1461,"Canterbury"
"1",14406,0.526419644814734,"1995-01-01","1998-01-01",1096,"Canterbury"
"11",1,3.65416940729372e-05,"1995-01-01","1998-01-01",1096,"Canterbury"
"2",7144,0.261053862457064,"1995-01-01","1998-01-01",1096,"Canterbury"
"3",3569,0.130417306146313,"1995-01-01","1998-01-01",1096,"Canterbury"
"4",1466,0.053570123510926,"1995-01-01","1998-01-01",1096,"Canterbury"
"5",569,0.0207922239275013,"1995-01-01","1998-01-01",1096,"Canterbury"
"6",157,0.00573704596945114,"1995-01-01","1998-01-01",1096,"Canterbury"
"7",46,0.00168091792735511,"1995-01-01","1998-01-01",1096,"Canterbury"
"8",6,0.000219250164437623,"1995-01-01","1998-01-01",1096,"Canterbury"
"9",2,7.30833881458744e-05,"1995-01-01","1998-01-01",1096,"Canterbury"
"1",13641,0.617239819004525,"1996-01-01","1998-01-01",731,"Canterbury"
"2",5793,0.262126696832579,"1996-01-01","1998-01-01",731,"Canterbury"
"3",2007,0.0908144796380091,"1996-01-01","1998-01-01",731,"Canterbury"
"4",533,0.0241176470588235,"1996-01-01","1998-01-01",731,"Canterbury"
"5",107,0.00484162895927602,"1996-01-01","1998-01-01",731,"Canterbury"
"6",14,0.000633484162895928,"1996-01-01","1998-01-01",731,"Canterbury"
"7",4,0.000180995475113122,"1996-01-01","1998-01-01",731,"Canterbury"
"8",1,4.52488687782805e-05,"1996-01-01","1998-01-01",731,"Canterbury"
"1",11560,0.800110741971207,"1997-01-01","1998-01-01",365,"Canterbury"
"2",2583,0.178779069767442,"1997-01-01","1998-01-01",365,"Canterbury"
"3",288,0.0199335548172757,"1997-01-01","1998-01-01",365,"Canterbury"
"4",17,0.0011766334440753,"1997-01-01","1998-01-01",365,"Canterbury"
"1",16322,0.414663889030029,"1993-01-01","1999-01-01",2191,"Canterbury"
"10",59,0.00149890757583456,"1993-01-01","1999-01-01",2191,"Canterbury"
"11",45,0.00114323459173822,"1993-01-01","1999-01-01",2191,"Canterbury"
"12",13,0.000330267770946598,"1993-01-01","1999-01-01",2191,"Canterbury"
"13",8,0.000203241705197907,"1993-01-01","1999-01-01",2191,"Canterbury"
"14",3,7.6215639449215e-05,"1993-01-01","1999-01-01",2191,"Canterbury"
"15",2,5.08104262994767e-05,"1993-01-01","1999-01-01",2191,"Canterbury"
"2",8799,0.223540470504548,"1993-01-01","1999-01-01",2191,"Canterbury"
"3",5696,0.14470809410091,"1993-01-01","1999-01-01",2191,"Canterbury"
"4",3608,0.0916620090442559,"1993-01-01","1999-01-01",2191,"Canterbury"
"5",2281,0.0579492911945531,"1993-01-01","1999-01-01",2191,"Canterbury"
"6",1335,0.0339159595549007,"1993-01-01","1999-01-01",2191,"Canterbury"
"7",672,0.0170723032366242,"1993-01-01","1999-01-01",2191,"Canterbury"
"8",348,0.00884101417610894,"1993-01-01","1999-01-01",2191,"Canterbury"
"9",171,0.00434429144860525,"1993-01-01","1999-01-01",2191,"Canterbury"
"1",15810,0.43310322156476,"1994-01-01","1999-01-01",1826,"Canterbury"
"10",34,0.000931404777558624,"1994-01-01","1999-01-01",1826,"Canterbury"
"11",17,0.000465702388779312,"1994-01-01","1999-01-01",1826,"Canterbury"
"12",3,8.21827744904668e-05,"1994-01-01","1999-01-01",1826,"Canterbury"
"13",2,5.47885163269779e-05,"1994-01-01","1999-01-01",1826,"Canterbury"
"2",8633,0.2364946307254,"1994-01-01","1999-01-01",1826,"Canterbury"
"3",5290,0.144915625684856,"1994-01-01","1999-01-01",1826,"Canterbury"
"4",3270,0.0895792241946088,"1994-01-01","1999-01-01",1826,"Canterbury"
"5",1834,0.0502410694718387,"1994-01-01","1999-01-01",1826,"Canterbury"
"6",935,0.0256136313828622,"1994-01-01","1999-01-01",1826,"Canterbury"
"7",401,0.0109850975235591,"1994-01-01","1999-01-01",1826,"Canterbury"
"8",194,0.00531448608371685,"1994-01-01","1999-01-01",1826,"Canterbury"
"9",81,0.0022189349112426,"1994-01-01","1999-01-01",1826,"Canterbury"
"1",15327,0.464159171436359,"1995-01-01","1999-01-01",1461,"Canterbury"
"10",6,0.000181702552920869,"1995-01-01","1999-01-01",1461,"Canterbury"
"11",2,6.05675176402895e-05,"1995-01-01","1999-01-01",1461,"Canterbury"
"12",1,3.02837588201448e-05,"1995-01-01","1999-01-01",1461,"Canterbury"
"2",8322,0.252021440901245,"1995-01-01","1999-01-01",1461,"Canterbury"
"3",4786,0.144938069713213,"1995-01-01","1999-01-01",1461,"Canterbury"
"4",2563,0.077617273856031,"1995-01-01","1999-01-01",1461,"Canterbury"
"5",1233,0.0373398746252385,"1995-01-01","1999-01-01",1461,"Canterbury"
"6",511,0.015475000757094,"1995-01-01","1999-01-01",1461,"Canterbury"
"7",182,0.00551164410526635,"1995-01-01","1999-01-01",1461,"Canterbury"
"8",65,0.00196844432330941,"1995-01-01","1999-01-01",1461,"Canterbury"
"9",23,0.000696526452863329,"1995-01-01","1999-01-01",1461,"Canterbury"
"1",14758,0.513714842662211,"1996-01-01","1999-01-01",1096,"Canterbury"
"2",7665,0.266812865497076,"1996-01-01","1999-01-01",1096,"Canterbury"
"3",3941,0.137183235867446,"1996-01-01","1999-01-01",1096,"Canterbury"
"4",1546,0.0538150932887775,"1996-01-01","1999-01-01",1096,"Canterbury"
"5",592,0.0206070732386522,"1996-01-01","1999-01-01",1096,"Canterbury"
"6",170,0.00591757170704539,"1996-01-01","1999-01-01",1096,"Canterbury"
"7",38,0.00132275132275132,"1996-01-01","1999-01-01",1096,"Canterbury"
"8",12,0.000417710944026733,"1996-01-01","1999-01-01",1096,"Canterbury"
"9",6,0.000208855472013367,"1996-01-01","1999-01-01",1096,"Canterbury"
"1",14135,0.605508910212474,"1997-01-01","1999-01-01",730,"Canterbury"
"2",6438,0.275788211103496,"1997-01-01","1999-01-01",730,"Canterbury"
"3",2146,0.0919294037011652,"1997-01-01","1999-01-01",730,"Canterbury"
"4",481,0.0206048663468129,"1997-01-01","1999-01-01",730,"Canterbury"
"5",125,0.005354694996573,"1997-01-01","1999-01-01",730,"Canterbury"
"6",17,0.000728238519533927,"1997-01-01","1999-01-01",730,"Canterbury"
"7",2,8.56751199451679e-05,"1997-01-01","1999-01-01",730,"Canterbury"
"1",12199,0.804736460188667,"1998-01-01","1999-01-01",365,"Canterbury"
"2",2641,0.174219935351936,"1998-01-01","1999-01-01",365,"Canterbury"
"3",301,0.0198561910416254,"1998-01-01","1999-01-01",365,"Canterbury"
"4",18,0.00118741341777162,"1998-01-01","1999-01-01",365,"Canterbury"
"1",17149,0.392012984044255,"1993-01-01","2000-01-01",2556,"Canterbury"
"10",165,0.00377177341928405,"1993-01-01","2000-01-01",2556,"Canterbury"
"11",98,0.00224020481872628,"1993-01-01","2000-01-01",2556,"Canterbury"
"12",33,0.00075435468385681,"1993-01-01","2000-01-01",2556,"Canterbury"
"13",21,0.000480043889727061,"1993-01-01","2000-01-01",2556,"Canterbury"
"14",7,0.00016001462990902,"1993-01-01","2000-01-01",2556,"Canterbury"
"15",1,2.28592328441458e-05,"1993-01-01","2000-01-01",2556,"Canterbury"
"16",1,2.28592328441458e-05,"1993-01-01","2000-01-01",2556,"Canterbury"
"17",1,2.28592328441458e-05,"1993-01-01","2000-01-01",2556,"Canterbury"
"18",1,2.28592328441458e-05,"1993-01-01","2000-01-01",2556,"Canterbury"
"2",9271,0.211927947698075,"1993-01-01","2000-01-01",2556,"Canterbury"
"3",6390,0.146070497874091,"1993-01-01","2000-01-01",2556,"Canterbury"
"4",4117,0.0941114616193481,"1993-01-01","2000-01-01",2556,"Canterbury"
"5",2762,0.0631372011155306,"1993-01-01","2000-01-01",2556,"Canterbury"
"6",1809,0.0413523522150597,"1993-01-01","2000-01-01",2556,"Canterbury"
"7",1050,0.024002194486353,"1993-01-01","2000-01-01",2556,"Canterbury"
"8",558,0.0127554519270333,"1993-01-01","2000-01-01",2556,"Canterbury"
"9",312,0.00713208064737347,"1993-01-01","2000-01-01",2556,"Canterbury"
"1",16608,0.404146590743174,"1994-01-01","2000-01-01",2191,"Canterbury"
"10",92,0.00223876965007057,"1994-01-01","2000-01-01",2191,"Canterbury"
"11",53,0.00128972599406239,"1994-01-01","2000-01-01",2191,"Canterbury"
"12",11,0.000267678979899742,"1994-01-01","2000-01-01",2191,"Canterbury"
"13",8,0.000194675621745267,"1994-01-01","2000-01-01",2191,"Canterbury"
"15",2,4.86689054363167e-05,"1994-01-01","2000-01-01",2191,"Canterbury"
"2",9164,0.223000924709203,"1994-01-01","2000-01-01",2191,"Canterbury"
"3",6044,0.147077432228549,"1994-01-01","2000-01-01",2191,"Canterbury"
"4",3892,0.0947096899790724,"1994-01-01","2000-01-01",2191,"Canterbury"
"5",2449,0.0595950747067698,"1994-01-01","2000-01-01",2191,"Canterbury"
"6",1439,0.0350172774614299,"1994-01-01","2000-01-01",2191,"Canterbury"
"7",768,0.0186888596875456,"1994-01-01","2000-01-01",2191,"Canterbury"
"8",376,0.00914975422202755,"1994-01-01","2000-01-01",2191,"Canterbury"
"9",188,0.00457487711101377,"1994-01-01","2000-01-01",2191,"Canterbury"
"1",16073,0.423787802884489,"1995-01-01","2000-01-01",1826,"Canterbury"
"10",34,0.000896458987001345,"1995-01-01","2000-01-01",1826,"Canterbury"
"11",11,0.000290030848735729,"1995-01-01","2000-01-01",1826,"Canterbury"
"12",4,0.000105465763176629,"1995-01-01","2000-01-01",1826,"Canterbury"
"13",1,2.63664407941572e-05,"1995-01-01","2000-01-01",1826,"Canterbury"
"2",8926,0.235346850528647,"1995-01-01","2000-01-01",1826,"Canterbury"
"3",5773,0.152213462704669,"1995-01-01","2000-01-01",1826,"Canterbury"
"4",3395,0.0895140664961637,"1995-01-01","2000-01-01",1826,"Canterbury"
"5",1966,0.051836422601313,"1995-01-01","2000-01-01",1826,"Canterbury"
"6",977,0.0257600126558916,"1995-01-01","2000-01-01",1826,"Canterbury"
"7",486,0.0128140902259604,"1995-01-01","2000-01-01",1826,"Canterbury"
"8",185,0.00487779154691908,"1995-01-01","2000-01-01",1826,"Canterbury"
"9",96,0.00253117831623909,"1995-01-01","2000-01-01",1826,"Canterbury"
"1",15543,0.454566724183312,"1996-01-01","2000-01-01",1461,"Canterbury"
"10",6,0.000175474512327084,"1996-01-01","2000-01-01",1461,"Canterbury"
"11",2,5.84915041090282e-05,"1996-01-01","2000-01-01",1461,"Canterbury"
"2",8475,0.247857748662007,"1996-01-01","2000-01-01",1461,"Canterbury"
"3",5310,0.15529494340947,"1996-01-01","2000-01-01",1461,"Canterbury"
"4",2729,0.0798116573567689,"1996-01-01","2000-01-01",1461,"Canterbury"
"5",1270,0.0371421051092329,"1996-01-01","2000-01-01",1461,"Canterbury"
"6",548,0.0160266721258737,"1996-01-01","2000-01-01",1461,"Canterbury"
"7",200,0.00584915041090282,"1996-01-01","2000-01-01",1461,"Canterbury"
"8",81,0.00236890591641564,"1996-01-01","2000-01-01",1461,"Canterbury"
"9",29,0.000848126809580908,"1996-01-01","2000-01-01",1461,"Canterbury"
"1",15035,0.504039692916289,"1997-01-01","2000-01-01",1095,"Canterbury"
"2",8081,0.270910858560461,"1997-01-01","2000-01-01",1095,"Canterbury"
"3",4205,0.14097019678836,"1997-01-01","2000-01-01",1095,"Canterbury"
"4",1691,0.0566897985182205,"1997-01-01","2000-01-01",1095,"Canterbury"
"5",580,0.0194441650742566,"1997-01-01","2000-01-01",1095,"Canterbury"
"6",162,0.00543095645177512,"1997-01-01","2000-01-01",1095,"Canterbury"
"7",59,0.00197794092996748,"1997-01-01","2000-01-01",1095,"Canterbury"
"8",14,0.000469341915585504,"1997-01-01","2000-01-01",1095,"Canterbury"
"9",2,6.70488450836434e-05,"1997-01-01","2000-01-01",1095,"Canterbury"
"1",14556,0.605818454238981,"1998-01-01","2000-01-01",730,"Canterbury"
"2",6507,0.270820327131977,"1998-01-01","2000-01-01",730,"Canterbury"
"3",2267,0.0943521871228202,"1998-01-01","2000-01-01",730,"Canterbury"
"4",557,0.0231822532983727,"1998-01-01","2000-01-01",730,"Canterbury"
"5",111,0.00461980272193782,"1998-01-01","2000-01-01",730,"Canterbury"
"6",24,0.000998876264202772,"1998-01-01","2000-01-01",730,"Canterbury"
"7",5,0.000208099221708911,"1998-01-01","2000-01-01",730,"Canterbury"
"1",12220,0.795417561674152,"1999-01-01","2000-01-01",365,"Canterbury"
"2",2798,0.182125886871054,"1999-01-01","2000-01-01",365,"Canterbury"
"3",319,0.0207641736639979,"1999-01-01","2000-01-01",365,"Canterbury"
"4",26,0.00169237779079607,"1999-01-01","2000-01-01",365,"Canterbury"
"1",17793,0.371601019172132,"1993-01-01","2001-01-01",2922,"Canterbury"
"10",286,0.00597301700012531,"1993-01-01","2001-01-01",2922,"Canterbury"
"11",166,0.00346685602105175,"1993-01-01","2001-01-01",2922,"Canterbury"
"12",87,0.00181696670982833,"1993-01-01","2001-01-01",2922,"Canterbury"
"13",46,0.000960695041978196,"1993-01-01","2001-01-01",2922,"Canterbury"
"14",21,0.000438578171337872,"1993-01-01","2001-01-01",2922,"Canterbury"
"15",5,0.000104423374128065,"1993-01-01","2001-01-01",2922,"Canterbury"
"16",5,0.000104423374128065,"1993-01-01","2001-01-01",2922,"Canterbury"
"17",1,2.0884674825613e-05,"1993-01-01","2001-01-01",2922,"Canterbury"
"18",1,2.0884674825613e-05,"1993-01-01","2001-01-01",2922,"Canterbury"
"2",9818,0.205045737437868,"1993-01-01","2001-01-01",2922,"Canterbury"
"22",1,2.0884674825613e-05,"1993-01-01","2001-01-01",2922,"Canterbury"
"3",6764,0.141263940520446,"1993-01-01","2001-01-01",2922,"Canterbury"
"4",4738,0.0989515893237542,"1993-01-01","2001-01-01",2922,"Canterbury"
"5",3186,0.0665385739944029,"1993-01-01","2001-01-01",2922,"Canterbury"
"6",2283,0.0476797126268744,"1993-01-01","2001-01-01",2922,"Canterbury"
"7",1369,0.0285911198362641,"1993-01-01","2001-01-01",2922,"Canterbury"
"8",842,0.0175848962031661,"1993-01-01","2001-01-01",2922,"Canterbury"
"9",470,0.00981579716803809,"1993-01-01","2001-01-01",2922,"Canterbury"
"1",17277,0.380575808974161,"1994-01-01","2001-01-01",2557,"Canterbury"
"10",191,0.00420732647531775,"1994-01-01","2001-01-01",2557,"Canterbury"
"11",94,0.00207062140670088,"1994-01-01","2001-01-01",2557,"Canterbury"
"12",53,0.00116747802718241,"1994-01-01","2001-01-01",2557,"Canterbury"
"13",15,0.000330418309579928,"1994-01-01","2001-01-01",2557,"Canterbury"
"14",9,0.000198250985747957,"1994-01-01","2001-01-01",2557,"Canterbury"
"15",3,6.60836619159856e-05,"1994-01-01","2001-01-01",2557,"Canterbury"
"16",1,2.20278873053285e-05,"1994-01-01","2001-01-01",2557,"Canterbury"
"19",1,2.20278873053285e-05,"1994-01-01","2001-01-01",2557,"Canterbury"
"2",9653,0.212635196158336,"1994-01-01","2001-01-01",2557,"Canterbury"
"3",6542,0.144106438751459,"1994-01-01","2001-01-01",2557,"Canterbury"
"4",4530,0.0997863294931383,"1994-01-01","2001-01-01",2557,"Canterbury"
"5",3004,0.0661717734652069,"1994-01-01","2001-01-01",2557,"Canterbury"
"6",1953,0.0430204639073066,"1994-01-01","2001-01-01",2557,"Canterbury"
"7",1113,0.0245170385708307,"1994-01-01","2001-01-01",2557,"Canterbury"
"8",593,0.0130625371720598,"1994-01-01","2001-01-01",2557,"Canterbury"
"9",365,0.00804017886644492,"1994-01-01","2001-01-01",2557,"Canterbury"
"1",16697,0.393129591260124,"1995-01-01","2001-01-01",2192,"Canterbury"
"10",100,0.00235449237144472,"1995-01-01","2001-01-01",2192,"Canterbury"
"11",40,0.000941796948577887,"1995-01-01","2001-01-01",2192,"Canterbury"
"12",20,0.000470898474288943,"1995-01-01","2001-01-01",2192,"Canterbury"
"13",3,7.06347711433415e-05,"1995-01-01","2001-01-01",2192,"Canterbury"
"14",3,7.06347711433415e-05,"1995-01-01","2001-01-01",2192,"Canterbury"
"16",1,2.35449237144472e-05,"1995-01-01","2001-01-01",2192,"Canterbury"
"2",9483,0.223276511584102,"1995-01-01","2001-01-01",2192,"Canterbury"
"3",6357,0.149675080052741,"1995-01-01","2001-01-01",2192,"Canterbury"
"4",4218,0.0993124882275381,"1995-01-01","2001-01-01",2192,"Canterbury"
"5",2616,0.0615935204369938,"1995-01-01","2001-01-01",2192,"Canterbury"
"6",1544,0.0363533622151064,"1995-01-01","2001-01-01",2192,"Canterbury"
"7",768,0.0180825014126954,"1995-01-01","2001-01-01",2192,"Canterbury"
"8",409,0.00962987379920889,"1995-01-01","2001-01-01",2192,"Canterbury"
"9",213,0.00501506875117725,"1995-01-01","2001-01-01",2192,"Canterbury"
"1",16128,0.412227788569676,"1996-01-01","2001-01-01",1827,"Canterbury"
"10",35,0.00089459155505572,"1996-01-01","2001-01-01",1827,"Canterbury"
"11",12,0.000306717104590533,"1996-01-01","2001-01-01",1827,"Canterbury"
"12",7,0.000178918311011144,"1996-01-01","2001-01-01",1827,"Canterbury"
"13",1,2.55597587158777e-05,"1996-01-01","2001-01-01",1827,"Canterbury"
"2",9251,0.236453327880585,"1996-01-01","2001-01-01",1827,"Canterbury"
"3",6032,0.154176464574174,"1996-01-01","2001-01-01",1827,"Canterbury"
"4",3730,0.0953379000102239,"1996-01-01","2001-01-01",1827,"Canterbury"
"5",2111,0.0539566506492179,"1996-01-01","2001-01-01",1827,"Canterbury"
"6",1033,0.0264032307535017,"1996-01-01","2001-01-01",1827,"Canterbury"
"7",477,0.0121920049074737,"1996-01-01","2001-01-01",1827,"Canterbury"
"8",204,0.00521419077803906,"1996-01-01","2001-01-01",1827,"Canterbury"
"9",103,0.00263265514773541,"1996-01-01","2001-01-01",1827,"Canterbury"
"1",15632,0.442269062102136,"1997-01-01","2001-01-01",1461,"Canterbury"
"10",9,0.000254632904229735,"1997-01-01","2001-01-01",1461,"Canterbury"
"11",3,8.48776347432452e-05,"1997-01-01","2001-01-01",1461,"Canterbury"
"2",9009,0.254887537133965,"1997-01-01","2001-01-01",1461,"Canterbury"
"3",5482,0.155099731220823,"1997-01-01","2001-01-01",1461,"Canterbury"
"4",3019,0.085415193096619,"1997-01-01","2001-01-01",1461,"Canterbury"
"5",1358,0.0384212759937756,"1997-01-01","2001-01-01",1461,"Canterbury"
"6",540,0.0152779742537841,"1997-01-01","2001-01-01",1461,"Canterbury"
"7",197,0.00557363134813977,"1997-01-01","2001-01-01",1461,"Canterbury"
"8",69,0.00195218559909464,"1997-01-01","2001-01-01",1461,"Canterbury"
"9",27,0.000763898712689206,"1997-01-01","2001-01-01",1461,"Canterbury"
"1",15287,0.498288731705727,"1998-01-01","2001-01-01",1096,"Canterbury"
"2",8436,0.274976368199746,"1998-01-01","2001-01-01",1096,"Canterbury"
"3",4342,0.141530036833013,"1998-01-01","2001-01-01",1096,"Canterbury"
"4",1744,0.0568467029564197,"1998-01-01","2001-01-01",1096,"Canterbury"
"5",631,0.020567815117833,"1998-01-01","2001-01-01",1096,"Canterbury"
"6",171,0.0055738453013462,"1998-01-01","2001-01-01",1096,"Canterbury"
"7",50,0.00162977932787901,"1998-01-01","2001-01-01",1096,"Canterbury"
"8",13,0.000423742625248541,"1998-01-01","2001-01-01",1096,"Canterbury"
"9",5,0.000162977932787901,"1998-01-01","2001-01-01",1096,"Canterbury"
"1",14730,0.599121451232409,"1999-01-01","2001-01-01",731,"Canterbury"
"2",6801,0.276620841129098,"1999-01-01","2001-01-01",731,"Canterbury"
"3",2332,0.0948507280566176,"1999-01-01","2001-01-01",731,"Canterbury"
"4",587,0.023875376230375,"1999-01-01","2001-01-01",731,"Canterbury"
"5",109,0.00443341739201171,"1999-01-01","2001-01-01",731,"Canterbury"
"6",25,0.00101683885137883,"1999-01-01","2001-01-01",731,"Canterbury"
"7",2,8.13471081103067e-05,"1999-01-01","2001-01-01",731,"Canterbury"
"1",12895,0.804579771635365,"2000-01-01","2001-01-01",366,"Canterbury"
"2",2797,0.174518000873526,"2000-01-01","2001-01-01",366,"Canterbury"
"3",321,0.0200287015661072,"2000-01-01","2001-01-01",366,"Canterbury"
"4",14,0.00087352592500156,"2000-01-01","2001-01-01",366,"Canterbury"
"1",18530,0.358559569651116,"1993-01-01","2002-01-01",3287,"Canterbury"
"10",409,0.00791423982662203,"1993-01-01","2002-01-01",3287,"Canterbury"
"11",262,0.0050697575417481,"1993-01-01","2002-01-01",3287,"Canterbury"
"12",163,0.00315408579887382,"1993-01-01","2002-01-01",3287,"Canterbury"
"13",74,0.00143191625224946,"1993-01-01","2002-01-01",3287,"Canterbury"
"14",45,0.000870759883124673,"1993-01-01","2002-01-01",3287,"Canterbury"
"15",14,0.000270903074749898,"1993-01-01","2002-01-01",3287,"Canterbury"
"16",14,0.000270903074749898,"1993-01-01","2002-01-01",3287,"Canterbury"
"17",1,1.93502196249927e-05,"1993-01-01","2002-01-01",3287,"Canterbury"
"18",5,9.67510981249637e-05,"1993-01-01","2002-01-01",3287,"Canterbury"
"19",1,1.93502196249927e-05,"1993-01-01","2002-01-01",3287,"Canterbury"
"2",10323,0.1997523171888,"1993-01-01","2002-01-01",3287,"Canterbury"
"20",1,1.93502196249927e-05,"1993-01-01","2002-01-01",3287,"Canterbury"
"24",1,1.93502196249927e-05,"1993-01-01","2002-01-01",3287,"Canterbury"
"3",6966,0.134793629907699,"1993-01-01","2002-01-01",3287,"Canterbury"
"4",5095,0.098589368989338,"1993-01-01","2002-01-01",3287,"Canterbury"
"5",3593,0.0695253391125989,"1993-01-01","2002-01-01",3287,"Canterbury"
"6",2631,0.0509104278333559,"1993-01-01","2002-01-01",3287,"Canterbury"
"7",1766,0.0341724878577372,"1993-01-01","2002-01-01",3287,"Canterbury"
"8",1075,0.0208014860968672,"1993-01-01","2002-01-01",3287,"Canterbury"
"9",710,0.0137386559337448,"1993-01-01","2002-01-01",3287,"Canterbury"
"1",18065,0.366199752691006,"1994-01-01","2002-01-01",2922,"Canterbury"
"10",305,0.00618272485860818,"1994-01-01","2002-01-01",2922,"Canterbury"
"11",204,0.00413533072510186,"1994-01-01","2002-01-01",2922,"Canterbury"
"12",88,0.00178386815592629,"1994-01-01","2002-01-01",2922,"Canterbury"
"13",35,0.000709493016561594,"1994-01-01","2002-01-01",2922,"Canterbury"
"14",19,0.000385153351847723,"1994-01-01","2002-01-01",2922,"Canterbury"
"15",12,0.000243254748535404,"1994-01-01","2002-01-01",2922,"Canterbury"
"16",4,8.10849161784679e-05,"1994-01-01","2002-01-01",2922,"Canterbury"
"17",3,6.08136871338509e-05,"1994-01-01","2002-01-01",2922,"Canterbury"
"18",1,2.0271229044617e-05,"1994-01-01","2002-01-01",2922,"Canterbury"
"2",10125,0.205246194076747,"1994-01-01","2002-01-01",2922,"Canterbury"
"21",1,2.0271229044617e-05,"1994-01-01","2002-01-01",2922,"Canterbury"
"3",6740,0.136628083760718,"1994-01-01","2002-01-01",2922,"Canterbury"
"4",4959,0.100525024832256,"1994-01-01","2002-01-01",2922,"Canterbury"
"5",3428,0.069489773164947,"1994-01-01","2002-01-01",2922,"Canterbury"
"6",2429,0.0492388153493746,"1994-01-01","2002-01-01",2922,"Canterbury"
"7",1471,0.0298189779246316,"1994-01-01","2002-01-01",2922,"Canterbury"
