"Observations","count","prop","win_start","win_end","win_days"
"2",145706,0.182556716169198,"1995-01-01","2012-01-01",6209
"20",317,0.000397172930597476,"1995-01-01","2012-01-01",6209
"21",183,0.000229282795896966,"1995-01-01","2012-01-01",6209
"22",129,0.000161625577435566,"1995-01-01","2012-01-01",6209
"23",94,0.000117773676580955,"1995-01-01","2012-01-01",6209
"24",47,5.88868382904775e-05,"1995-01-01","2012-01-01",6209
"25",28,3.50815206836887e-05,"1995-01-01","2012-01-01",6209
"26",24,3.00698748717332e-05,"1995-01-01","2012-01-01",6209
"27",14,1.75407603418444e-05,"1995-01-01","2012-01-01",6209
"28",8,1.00232916239111e-05,"1995-01-01","2012-01-01",6209
"29",9,1.12762030768999e-05,"1995-01-01","2012-01-01",6209
"3",99597,0.124786221983334,"1995-01-01","2012-01-01",6209
"30",5,6.26455726494441e-06,"1995-01-01","2012-01-01",6209
"31",4,5.01164581195553e-06,"1995-01-01","2012-01-01",6209
"32",1,1.25291145298888e-06,"1995-01-01","2012-01-01",6209
"33",1,1.25291145298888e-06,"1995-01-01","2012-01-01",6209
"4",72868,0.0912971517563939,"1995-01-01","2012-01-01",6209
"5",54596,0.0684039536873811,"1995-01-01","2012-01-01",6209
"6",40251,0.0504309388942555,"1995-01-01","2012-01-01",6209
"7",30836,0.0386347775643652,"1995-01-01","2012-01-01",6209
"8",22975,0.0287856406324196,"1995-01-01","2012-01-01",6209
"9",16889,0.0211604215295292,"1995-01-01","2012-01-01",6209
"1",266273,0.341311316969751,"1996-01-01","2012-01-01",5844
"10",11569,0.01482925653755,"1996-01-01","2012-01-01",5844
"11",8308,0.0106492750725184,"1996-01-01","2012-01-01",5844
"12",5995,0.00768444921277657,"1996-01-01","2012-01-01",5844
"13",4191,0.00537206449553738,"1996-01-01","2012-01-01",5844
"14",2866,0.00367366662949418,"1996-01-01","2012-01-01",5844
"15",1910,0.00244825654652264,"1996-01-01","2012-01-01",5844
"16",1230,0.00157662594357217,"1996-01-01","2012-01-01",5844
"17",847,0.00108569282455742,"1996-01-01","2012-01-01",5844
"18",550,0.000704995340621703,"1996-01-01","2012-01-01",5844
"19",337,0.000431969872344571,"1996-01-01","2012-01-01",5844
"2",144411,0.185107422062765,"1996-01-01","2012-01-01",5844
"20",218,0.000279434516828239,"1996-01-01","2012-01-01",5844
"21",126,0.000161508023487881,"1996-01-01","2012-01-01",5844
"22",70,8.97266797154895e-05,"1996-01-01","2012-01-01",5844
"23",62,7.94722020337193e-05,"1996-01-01","2012-01-01",5844
"24",29,3.71724815964171e-05,"1996-01-01","2012-01-01",5844
"25",27,3.46088621759745e-05,"1996-01-01","2012-01-01",5844
"26",16,2.05089553635405e-05,"1996-01-01","2012-01-01",5844
"27",10,1.28180971022128e-05,"1996-01-01","2012-01-01",5844
"28",10,1.28180971022128e-05,"1996-01-01","2012-01-01",5844
"29",2,2.56361942044256e-06,"1996-01-01","2012-01-01",5844
"3",98871,0.126733807859288,"1996-01-01","2012-01-01",5844
"30",1,1.28180971022128e-06,"1996-01-01","2012-01-01",5844
"32",2,2.56361942044256e-06,"1996-01-01","2012-01-01",5844
"4",71832,0.0920749551046149,"1996-01-01","2012-01-01",5844
"5",53396,0.0684435112869754,"1996-01-01","2012-01-01",5844
"6",39398,0.0505007389632979,"1996-01-01","2012-01-01",5844
"7",29663,0.0380223214342938,"1996-01-01","2012-01-01",5844
"8",21961,0.0281498230461695,"1996-01-01","2012-01-01",5844
"9",15966,0.0204653738333929,"1996-01-01","2012-01-01",5844
"1",261340,0.344072147982358,"1997-01-01","2012-01-01",5478
"10",10577,0.0139253505365019,"1997-01-01","2012-01-01",5478
"11",7376,0.00971101309986176,"1997-01-01","2012-01-01",5478
"12",5041,0.00663682443552103,"1997-01-01","2012-01-01",5478
"13",3432,0.00451846488052136,"1997-01-01","2012-01-01",5478
"14",2275,0.00299519452307287,"1997-01-01","2012-01-01",5478
"15",1428,0.00188006056217497,"1997-01-01","2012-01-01",5478
"16",964,0.00126917253637022,"1997-01-01","2012-01-01",5478
"17",628,0.000826805345270226,"1997-01-01","2012-01-01",5478
"18",358,0.000471331709564874,"1997-01-01","2012-01-01",5478
"19",228,0.000300177736817853,"1997-01-01","2012-01-01",5478
"2",143115,0.188420775459153,"1997-01-01","2012-01-01",5478
"20",136,0.000179053386873807,"1997-01-01","2012-01-01",5478
"21",69,9.08432624580344e-05,"1997-01-01","2012-01-01",5478
"22",52,6.84615890988085e-05,"1997-01-01","2012-01-01",5478
"23",31,4.08136396550589e-05,"1997-01-01","2012-01-01",5478
"24",26,3.42307945494043e-05,"1997-01-01","2012-01-01",5478
"25",19,2.50148114014877e-05,"1997-01-01","2012-01-01",5478
"26",12,1.57988282535712e-05,"1997-01-01","2012-01-01",5478
"27",1,1.31656902113093e-06,"1997-01-01","2012-01-01",5478
"28",3,3.9497070633928e-06,"1997-01-01","2012-01-01",5478
"3",97790,0.128747284576394,"1997-01-01","2012-01-01",5478
"30",1,1.31656902113093e-06,"1997-01-01","2012-01-01",5478
"31",2,2.63313804226187e-06,"1997-01-01","2012-01-01",5478
"4",71033,0.0935198472779935,"1997-01-01","2012-01-01",5478
"5",52008,0.0684721216509775,"1997-01-01","2012-01-01",5478
"6",38094,0.0501533802909618,"1997-01-01","2012-01-01",5478
"7",28406,0.0373984596142453,"1997-01-01","2012-01-01",5478
"8",20558,0.0270660259364097,"1997-01-01","2012-01-01",5478
"9",14547,0.0191521295503917,"1997-01-01","2012-01-01",5478
"1",257581,0.349078248896514,"1998-01-01","2012-01-01",5113
"10",9250,0.0125357607987109,"1998-01-01","2012-01-01",5113
"11",6158,0.00834542864848236,"1998-01-01","2012-01-01",5113
"12",4129,0.00559569257706782,"1998-01-01","2012-01-01",5113
"13",2674,0.00362385128386519,"1998-01-01","2012-01-01",5113
"14",1687,0.00228625172620814,"1998-01-01","2012-01-01",5113
"15",1129,0.00153004042613455,"1998-01-01","2012-01-01",5113
"16",635,0.000860563038614209,"1998-01-01","2012-01-01",5113
"17",410,0.000555639127294214,"1998-01-01","2012-01-01",5113
"18",237,0.000321186519923728,"1998-01-01","2012-01-01",5113
"19",145,0.000196506520628441,"1998-01-01","2012-01-01",5113
"2",141885,0.192285018478389,"1998-01-01","2012-01-01",5113
"20",83,0.000112483042842487,"1998-01-01","2012-01-01",5113
"21",48,6.50504344149323e-05,"1998-01-01","2012-01-01",5113
"22",22,2.98147824401773e-05,"1998-01-01","2012-01-01",5113
"23",26,3.5235651974755e-05,"1998-01-01","2012-01-01",5113
"24",18,2.43939129055996e-05,"1998-01-01","2012-01-01",5113
"25",9,1.21969564527998e-05,"1998-01-01","2012-01-01",5113
"26",3,4.06565215093327e-06,"1998-01-01","2012-01-01",5113
"27",1,1.35521738364442e-06,"1998-01-01","2012-01-01",5113
"28",2,2.71043476728885e-06,"1998-01-01","2012-01-01",5113
"29",1,1.35521738364442e-06,"1998-01-01","2012-01-01",5113
"3",96341,0.130562997957687,"1998-01-01","2012-01-01",5113
"30",1,1.35521738364442e-06,"1998-01-01","2012-01-01",5113
"4",69549,0.094254013815086,"1998-01-01","2012-01-01",5113
"5",50631,0.0686160113513008,"1998-01-01","2012-01-01",5113
"6",36620,0.0496280605890588,"1998-01-01","2012-01-01",5113
"7",26453,0.0358495654495459,"1998-01-01","2012-01-01",5113
"8",18987,0.0257315124632567,"1998-01-01","2012-01-01",5113
"9",13174,0.0178536338121316,"1998-01-01","2012-01-01",5113
"1",253739,0.355581434130851,"1999-01-01","2012-01-01",4748
"10",7861,0.0110161451479773,"1999-01-01","2012-01-01",4748
"11",4962,0.00695358252439429,"1999-01-01","2012-01-01",4748
"12",3115,0.00436525787252886,"1999-01-01","2012-01-01",4748
"13",2032,0.00284757752711995,"1999-01-01","2012-01-01",4748
"14",1218,0.00170686487600005,"1999-01-01","2012-01-01",4748
"15",752,0.00105382790373731,"1999-01-01","2012-01-01",4748
"16",420,0.000588574095172431,"1999-01-01","2012-01-01",4748
"17",286,0.00040079093147456,"1999-01-01","2012-01-01",4748
"18",135,0.000189184530591139,"1999-01-01","2012-01-01",4748
"19",82,0.000114912085247951,"1999-01-01","2012-01-01",4748
"2",140068,0.196286658006219,"1999-01-01","2012-01-01",4748
"20",52,7.287107844992e-05,"1999-01-01","2012-01-01",4748
"21",26,3.643553922496e-05,"1999-01-01","2012-01-01",4748
"22",22,3.08300716518893e-05,"1999-01-01","2012-01-01",4748
"23",13,1.821776961248e-05,"1999-01-01","2012-01-01",4748
"24",9,1.26123020394092e-05,"1999-01-01","2012-01-01",4748
"25",4,5.60546757307077e-06,"1999-01-01","2012-01-01",4748
"26",1,1.40136689326769e-06,"1999-01-01","2012-01-01",4748
"27",3,4.20410067980308e-06,"1999-01-01","2012-01-01",4748
"3",94829,0.132890221121682,"1999-01-01","2012-01-01",4748
"30",1,1.40136689326769e-06,"1999-01-01","2012-01-01",4748
"4",67815,0.0950336958669486,"1999-01-01","2012-01-01",4748
"5",48592,0.0680952200776637,"1999-01-01","2012-01-01",4748
"6",34408,0.0482182320635548,"1999-01-01","2012-01-01",4748
"7",24570,0.0344315845675872,"1999-01-01","2012-01-01",4748
"8",17037,0.0238750877606017,"1999-01-01","2012-01-01",4748
"9",11537,0.0161675698476294,"1999-01-01","2012-01-01",4748
"1",250725,0.364297732483632,"2000-01-01","2012-01-01",4383
"10",6280,0.00912469741747815,"2000-01-01","2012-01-01",4383
"11",3850,0.00559396258874059,"2000-01-01","2012-01-01",4383
"12",2328,0.00338253114456833,"2000-01-01","2012-01-01",4383
"13",1381,0.00200656164546773,"2000-01-01","2012-01-01",4383
"14",785,0.00114058717718477,"2000-01-01","2012-01-01",4383
"15",492,0.000714864829522174,"2000-01-01","2012-01-01",4383
"16",268,0.000389397915268176,"2000-01-01","2012-01-01",4383
"17",144,0.000209228730591856,"2000-01-01","2012-01-01",4383
"18",87,0.00012640902473258,"2000-01-01","2012-01-01",4383
"19",38,5.52131372395175e-05,"2000-01-01","2012-01-01",4383
"2",138545,0.201302739443393,"2000-01-01","2012-01-01",4383
"20",42,6.10250464226246e-05,"2000-01-01","2012-01-01",4383
"21",14,2.03416821408749e-05,"2000-01-01","2012-01-01",4383
"22",11,1.59827502535445e-05,"2000-01-01","2012-01-01",4383
"23",3,4.35893188733033e-06,"2000-01-01","2012-01-01",4383
"24",9,1.3076795661991e-05,"2000-01-01","2012-01-01",4383
"25",2,2.90595459155355e-06,"2000-01-01","2012-01-01",4383
"29",1,1.45297729577678e-06,"2000-01-01","2012-01-01",4383
"3",92936,0.13503389796031,"2000-01-01","2012-01-01",4383
"4",65152,0.0946643767744485,"2000-01-01","2012-01-01",4383
"5",46104,0.0669880652444925,"2000-01-01","2012-01-01",4383
"6",32025,0.0465315978972513,"2000-01-01","2012-01-01",4383
"7",22328,0.0324420770601039,"2000-01-01","2012-01-01",4383
"8",14838,0.0215592771147358,"2000-01-01","2012-01-01",4383
"9",9854,0.0143176382725844,"2000-01-01","2012-01-01",4383
"1",247858,0.375307572685577,"2001-01-01","2012-01-01",4017
"10",4923,0.00745442624539493,"2001-01-01","2012-01-01",4017
"11",2736,0.00414286211809883,"2001-01-01","2012-01-01",4017
"12",1630,0.00246815250456911,"2001-01-01","2012-01-01",4017
"13",874,0.00132341428772601,"2001-01-01","2012-01-01",4017
"14",520,0.000787386075077262,"2001-01-01","2012-01-01",4017
"15",271,0.000410349281434496,"2001-01-01","2012-01-01",4017
"16",145,0.000219559578627314,"2001-01-01","2012-01-01",4017
"17",93,0.000140820971119587,"2001-01-01","2012-01-01",4017
"18",59,8.93380354414586e-05,"2001-01-01","2012-01-01",4017
"19",29,4.39119157254627e-05,"2001-01-01","2012-01-01",4017
"2",136051,0.206008967116032,"2001-01-01","2012-01-01",4017
"20",14,2.11988558674648e-05,"2001-01-01","2012-01-01",4017
"21",11,1.66562438958652e-05,"2001-01-01","2012-01-01",4017
"22",1,1.5142039905332e-06,"2001-01-01","2012-01-01",4017
"23",2,3.02840798106639e-06,"2001-01-01","2012-01-01",4017
"24",3,4.54261197159959e-06,"2001-01-01","2012-01-01",4017
"26",1,1.5142039905332e-06,"2001-01-01","2012-01-01",4017
"3",89951,0.136204163152452,"2001-01-01","2012-01-01",4017
"4",62404,0.0944923858252336,"2001-01-01","2012-01-01",4017
"5",42930,0.0650047773135901,"2001-01-01","2012-01-01",4017
"6",29502,0.0446720461287104,"2001-01-01","2012-01-01",4017
"7",19672,0.029787420901769,"2001-01-01","2012-01-01",4017
"8",12693,0.0192197912518379,"2001-01-01","2012-01-01",4017
"9",8040,0.0121742000838869,"2001-01-01","2012-01-01",4017
"1",242953,0.38594537578177,"2002-01-01","2012-01-01",3652
"10",3536,0.00561714755020246,"2002-01-01","2012-01-01",3652
"11",1864,0.00296107551854564,"2002-01-01","2012-01-01",3652
"12",1008,0.00160126830616631,"2002-01-01","2012-01-01",3652
"13",567,0.000900713422218551,"2002-01-01","2012-01-01",3652
"14",298,0.000473390828608692,"2002-01-01","2012-01-01",3652
"15",153,0.00024304965361453,"2002-01-01","2012-01-01",3652
"16",87,0.000138204704996497,"2002-01-01","2012-01-01",3652
"17",52,8.26051110323891e-05,"2002-01-01","2012-01-01",3652
"18",29,4.60682349988324e-05,"2002-01-01","2012-01-01",3652
"19",9,1.42970384479135e-05,"2002-01-01","2012-01-01",3652
"2",132688,0.210782826397416,"2002-01-01","2012-01-01",3652
"20",3,4.76567948263784e-06,"2002-01-01","2012-01-01",3652
"21",3,4.76567948263784e-06,"2002-01-01","2012-01-01",3652
"22",2,3.17711965509189e-06,"2002-01-01","2012-01-01",3652
"24",1,1.58855982754595e-06,"2002-01-01","2012-01-01",3652
"3",86629,0.137615349300478,"2002-01-01","2012-01-01",3652
"4",59376,0.094322328320368,"2002-01-01","2012-01-01",3652
"5",39939,0.0634454909523575,"2002-01-01","2012-01-01",3652
"6",26526,0.0421381379854837,"2002-01-01","2012-01-01",3652
"7",17002,0.0270086941879362,"2002-01-01","2012-01-01",3652
"8",10540,0.0167434205823343,"2002-01-01","2012-01-01",3652
"9",6236,0.00990625908457651,"2002-01-01","2012-01-01",3652
"1",235808,0.395694825265885,"2003-01-01","2012-01-01",3287
"10",2380,0.00399373084938936,"2003-01-01","2012-01-01",3287
"11",1190,0.00199686542469468,"2003-01-01","2012-01-01",3287
"12",635,0.00106555423922783,"2003-01-01","2012-01-01",3287
"13",338,0.00056717690214017,"2003-01-01","2012-01-01",3287
"14",165,0.000276876298382036,"2003-01-01","2012-01-01",3287
"15",82,0.000137599130105012,"2003-01-01","2012-01-01",3287
"16",46,7.71897559125675e-05,"2003-01-01","2012-01-01",3287
"17",16,2.68486107521974e-05,"2003-01-01","2012-01-01",3287
"18",13,2.18144962361604e-05,"2003-01-01","2012-01-01",3287
"19",4,6.71215268804935e-06,"2003-01-01","2012-01-01",3287
"2",128393,0.21544835501918,"2003-01-01","2012-01-01",3287
"20",1,1.67803817201234e-06,"2003-01-01","2012-01-01",3287
"22",1,1.67803817201234e-06,"2003-01-01","2012-01-01",3287
"3",83595,0.140275600989371,"2003-01-01","2012-01-01",3287
"4",55848,0.093715075830545,"2003-01-01","2012-01-01",3287
"5",36867,0.0618642332875788,"2003-01-01","2012-01-01",3287
"6",23394,0.0392560249960566,"2003-01-01","2012-01-01",3287
"7",14160,0.0237610205156947,"2003-01-01","2012-01-01",3287
"8",8347,0.014006584621787,"2003-01-01","2012-01-01",3287
"9",4651,0.00780455553802938,"2003-01-01","2012-01-01",3287
"1",227196,0.407419030318463,"2004-01-01","2012-01-01",2922
"10",1465,0.00262710998176266,"2004-01-01","2012-01-01",2922
"11",713,0.0012785866327623,"2004-01-01","2012-01-01",2922
"12",368,0.000659915681425705,"2004-01-01","2012-01-01",2922
"13",177,0.00031740509677269,"2004-01-01","2012-01-01",2922
"14",85,0.000152426176416263,"2004-01-01","2012-01-01",2922
"15",23,4.12447300891065e-05,"2004-01-01","2012-01-01",2922
"16",17,3.04852352832527e-05,"2004-01-01","2012-01-01",2922
"17",5,8.9662456715449e-06,"2004-01-01","2012-01-01",2922
"18",4,7.17299653723592e-06,"2004-01-01","2012-01-01",2922
"19",1,1.79324913430898e-06,"2004-01-01","2012-01-01",2922
"2",124214,0.222746647969056,"2004-01-01","2012-01-01",2922
"3",79130,0.14189980399787,"2004-01-01","2012-01-01",2922
"4",51945,0.09315032628168,"2004-01-01","2012-01-01",2922
"5",32613,0.0584832340172188,"2004-01-01","2012-01-01",2922
"6",19426,0.0348356576830863,"2004-01-01","2012-01-01",2922
"7",11215,0.0201112890412752,"2004-01-01","2012-01-01",2922
"8",5985,0.0107325960688392,"2004-01-01","2012-01-01",2922
"9",3065,0.00549630859665703,"2004-01-01","2012-01-01",2922
"1",219954,0.423845934467423,"2005-01-01","2012-01-01",2556
"10",835,0.00160902441092364,"2005-01-01","2012-01-01",2556
"11",369,0.000711053901354278,"2005-01-01","2012-01-01",2556
"12",161,0.000310243030130186,"2005-01-01","2012-01-01",2556
"13",66,0.000127180372599952,"2005-01-01","2012-01-01",2556
"14",20,3.85395068484704e-05,"2005-01-01","2012-01-01",2556
"15",6,1.15618520545411e-05,"2005-01-01","2012-01-01",2556
"16",5,9.63487671211759e-06,"2005-01-01","2012-01-01",2556
"17",2,3.85395068484704e-06,"2005-01-01","2012-01-01",2556
"18",1,1.92697534242352e-06,"2005-01-01","2012-01-01",2556
"2",119567,0.230402660767553,"2005-01-01","2012-01-01",2556
"3",74638,0.143825585607807,"2005-01-01","2012-01-01",2556
"4",46683,0.0899569899103571,"2005-01-01","2012-01-01",2556
"5",27642,0.0532654524152709,"2005-01-01","2012-01-01",2556
"6",15316,0.0295135543445586,"2005-01-01","2012-01-01",2556
"7",8048,0.0155082975558245,"2005-01-01","2012-01-01",2556
"8",3813,0.00734755698066088,"2005-01-01","2012-01-01",2556
"9",1822,0.00351094907389565,"2005-01-01","2012-01-01",2556
"1",212988,0.4456571092591,"2006-01-01","2012-01-01",2191
"10",388,0.000811853054597118,"2006-01-01","2012-01-01",2191
"11",130,0.000272012621385632,"2006-01-01","2012-01-01",2191
"12",45,9.41582150950266e-05,"2006-01-01","2012-01-01",2191
"13",12,2.51088573586737e-05,"2006-01-01","2012-01-01",2191
"14",6,1.25544286793369e-05,"2006-01-01","2012-01-01",2191
"15",1,2.09240477988948e-06,"2006-01-01","2012-01-01",2191
"16",2,4.18480955977896e-06,"2006-01-01","2012-01-01",2191
"17",1,2.09240477988948e-06,"2006-01-01","2012-01-01",2191
"2",114474,0.239525944773068,"2006-01-01","2012-01-01",2191
"3",68413,0.143147688206579,"2006-01-01","2012-01-01",2191
"4",40534,0.0848135353480401,"2006-01-01","2012-01-01",2191
"5",21887,0.045796463417441,"2006-01-01","2012-01-01",2191
"6",10999,0.0230143601740044,"2006-01-01","2012-01-01",2191
"7",5026,0.0105164264237245,"2006-01-01","2012-01-01",2191
"8",2107,0.00440869687122713,"2006-01-01","2012-01-01",2191
"9",906,0.00189571873057987,"2006-01-01","2012-01-01",2191
"1",205984,0.473204440197015,"2007-01-01","2012-01-01",1826
"10",105,0.000241215173123576,"2007-01-01","2012-01-01",1826
"11",24,5.51348967139602e-05,"2007-01-01","2012-01-01",1826
"12",9,2.06755862677351e-05,"2007-01-01","2012-01-01",1826
"13",3,6.89186208924502e-06,"2007-01-01","2012-01-01",1826
"15",1,2.29728736308167e-06,"2007-01-01","2012-01-01",1826
"16",1,2.29728736308167e-06,"2007-01-01","2012-01-01",1826
"2",108439,0.249115544365214,"2007-01-01","2012-01-01",1826
"3",61663,0.141657630669705,"2007-01-01","2012-01-01",1826
"4",32856,0.0754796736014115,"2007-01-01","2012-01-01",1826
"5",15747,0.0361753841064471,"2007-01-01","2012-01-01",1826
"6",6534,0.0150104756303757,"2007-01-01","2012-01-01",1826
"7",2614,0.00600510916709549,"2007-01-01","2012-01-01",1826
"8",964,0.00221458501801073,"2007-01-01","2012-01-01",1826
"9",352,0.000808645151804749,"2007-01-01","2012-01-01",1826
"1",200105,0.517804419211849,"2008-01-01","2012-01-01",1461
"10",15,3.88149535902538e-05,"2008-01-01","2012-01-01",1461
"11",4,1.03506542907344e-05,"2008-01-01","2012-01-01",1461
"12",2,5.17532714536718e-06,"2008-01-01","2012-01-01",1461
"13",1,2.58766357268359e-06,"2008-01-01","2012-01-01",1461
"2",100229,0.259358932226503,"2008-01-01","2012-01-01",1461
"3",50968,0.131888036972537,"2008-01-01","2012-01-01",1461
"4",22605,0.0584941350605125,"2008-01-01","2012-01-01",1461
"5",8502,0.0220003156949559,"2008-01-01","2012-01-01",1461
"6",2927,0.00757409127724486,"2008-01-01","2012-01-01",1461
"7",804,0.0020804815124376,"2008-01-01","2012-01-01",1461
"8",223,0.00057704897670844,"2008-01-01","2012-01-01",1461
"9",64,0.00016561046865175,"2008-01-01","2012-01-01",1461
"1",191676,0.583163717016091,"2009-01-01","2012-01-01",1095
"10",2,6.08489030464003e-06,"2009-01-01","2012-01-01",1095
"11",1,3.04244515232002e-06,"2009-01-01","2012-01-01",1095
"2",86477,0.263101529437178,"2009-01-01","2012-01-01",1095
"3",35495,0.107991590681599,"2009-01-01","2012-01-01",1095
"4",11293,0.0343583331051499,"2009-01-01","2012-01-01",1095
"5",2886,0.00878049670959557,"2009-01-01","2012-01-01",1095
"6",682,0.00207494759388225,"2009-01-01","2012-01-01",1095
"7",148,0.000450281882543362,"2009-01-01","2012-01-01",1095
"8",17,5.17215675894403e-05,"2009-01-01","2012-01-01",1095
"9",6,1.82546709139201e-05,"2009-01-01","2012-01-01",1095
"1",175028,0.689461203330944,"2010-01-01","2012-01-01",730
"2",60698,0.239098407796362,"2010-01-01","2012-01-01",730
"3",15021,0.0591699427247875,"2010-01-01","2012-01-01",730
"4",2661,0.0104820729372651,"2010-01-01","2012-01-01",730
"5",409,0.00161111154879423,"2010-01-01","2012-01-01",730
"6",38,0.000149687625560344,"2010-01-01","2012-01-01",730
"7",5,1.96957402053084e-05,"2010-01-01","2012-01-01",730
"8",2,7.87829608212336e-06,"2010-01-01","2012-01-01",730
"1",131614,0.866445908848526,"2011-01-01","2012-01-01",365
"2",18887,0.124337561964701,"2011-01-01","2012-01-01",365
"3",1359,0.00894661654630318,"2011-01-01","2012-01-01",365
"4",41,0.00026991264046978,"2011-01-01","2012-01-01",365
"1",281317,0.328108562031281,"1993-01-01","2013-01-01",7305
"10",15245,0.017780706562941,"1993-01-01","2013-01-01",7305
"11",11250,0.0131212167158469,"1993-01-01","2013-01-01",7305
"12",8867,0.0103418514328369,"1993-01-01","2013-01-01",7305
"13",6537,0.00762430165968812,"1993-01-01","2013-01-01",7305
"14",4874,0.00568469424649226,"1993-01-01","2013-01-01",7305
"15",3760,0.00438540220902973,"1993-01-01","2013-01-01",7305
"16",2564,0.00299047108083836,"1993-01-01","2013-01-01",7305
"17",1949,0.00227317790037206,"1993-01-01","2013-01-01",7305
"18",1312,0.00153022545166144,"1993-01-01","2013-01-01",7305
"19",987,0.0011511680798703,"1993-01-01","2013-01-01",7305
"2",151707,0.176940482160977,"1993-01-01","2013-01-01",7305
"20",697,0.000812932271195139,"1993-01-01","2013-01-01",7305
"21",503,0.000586664178495201,"1993-01-01","2013-01-01",7305
"22",308,0.00035922975542052,"1993-01-01","2013-01-01",7305
"23",195,0.00022743442307468,"1993-01-01","2013-01-01",7305
"24",180,0.000209939467453551,"1993-01-01","2013-01-01",7305
"25",113,0.00013179533234584,"1993-01-01","2013-01-01",7305
"26",77,8.98074388551301e-05,"1993-01-01","2013-01-01",7305
"27",45,5.24848668633877e-05,"1993-01-01","2013-01-01",7305
"28",26,3.03245897432907e-05,"1993-01-01","2013-01-01",7305
"29",18,2.09939467453551e-05,"1993-01-01","2013-01-01",7305
"3",105195,0.122692123770979,"1993-01-01","2013-01-01",7305
"30",11,1.28296341221614e-05,"1993-01-01","2013-01-01",7305
"31",7,8.16431262319365e-06,"1993-01-01","2013-01-01",7305
"32",5,5.83165187370975e-06,"1993-01-01","2013-01-01",7305
"33",6,6.9979822484517e-06,"1993-01-01","2013-01-01",7305
"34",4,4.6653214989678e-06,"1993-01-01","2013-01-01",7305
"35",1,1.16633037474195e-06,"1993-01-01","2013-01-01",7305
"36",2,2.3326607494839e-06,"1993-01-01","2013-01-01",7305
"39",2,2.3326607494839e-06,"1993-01-01","2013-01-01",7305
"4",77126,0.0899543964823476,"1993-01-01","2013-01-01",7305
"5",58168,0.0678431052379897,"1993-01-01","2013-01-01",7305
"6",43960,0.0512718832736561,"1993-01-01","2013-01-01",7305
"7",34277,0.0399783062550298,"1993-01-01","2013-01-01",7305
"8",26064,0.0303992348872742,"1993-01-01","2013-01-01",7305
"9",20031,0.023362763736456,"1993-01-01","2013-01-01",7305
"1",278863,0.330507821713061,"1994-01-01","2013-01-01",6940
"10",14483,0.0171652201327185,"1994-01-01","2013-01-01",6940
"11",10754,0.0127456174347341,"1994-01-01","2013-01-01",6940
"12",8290,0.00982528998827839,"1994-01-01","2013-01-01",6940
"13",6026,0.00714200210728174,"1994-01-01","2013-01-01",6940
"14",4460,0.00528598230973723,"1994-01-01","2013-01-01",6940
"15",3310,0.00392300480834758,"1994-01-01","2013-01-01",6940
"16",2261,0.00267973228751477,"1994-01-01","2013-01-01",6940
"17",1640,0.00194372443676436,"1994-01-01","2013-01-01",6940
"18",1133,0.00134282913832562,"1994-01-01","2013-01-01",6940
"19",767,0.000909046733535528,"1994-01-01","2013-01-01",6940
"2",150451,0.178314198314412,"1994-01-01","2013-01-01",6940
"20",557,0.000660155189803506,"1994-01-01","2013-01-01",6940
"21",390,0.000462227152645184,"1994-01-01","2013-01-01",6940
"22",212,0.000251261939386613,"1994-01-01","2013-01-01",6940
"23",177,0.000209780015431276,"1994-01-01","2013-01-01",6940
"24",118,0.00013985334362085,"1994-01-01","2013-01-01",6940
"25",73,8.651944139256e-05,"1994-01-01","2013-01-01",6940
"26",40,4.74079130918137e-05,"1994-01-01","2013-01-01",6940
"27",30,3.55559348188603e-05,"1994-01-01","2013-01-01",6940
"28",21,2.48891543732022e-05,"1994-01-01","2013-01-01",6940
"29",10,1.18519782729534e-05,"1994-01-01","2013-01-01",6940
"3",104162,0.123452576086738,"1994-01-01","2013-01-01",6940
"30",8,9.48158261836274e-06,"1994-01-01","2013-01-01",6940
"31",6,7.11118696377206e-06,"1994-01-01","2013-01-01",6940
"32",4,4.74079130918137e-06,"1994-01-01","2013-01-01",6940
"33",3,3.55559348188603e-06,"1994-01-01","2013-01-01",6940
"34",2,2.37039565459069e-06,"1994-01-01","2013-01-01",6940
"35",3,3.55559348188603e-06,"1994-01-01","2013-01-01",6940
"4",76348,0.0904874837183448,"1994-01-01","2013-01-01",6940
"5",57524,0.0681773198173373,"1994-01-01","2013-01-01",6940
"6",43276,0.0512906211740333,"1994-01-01","2013-01-01",6940
"7",33545,0.0397574611166223,"1994-01-01","2013-01-01",6940
"8",25478,0.0301964702438308,"1994-01-01","2013-01-01",6940
"9",19316,0.0228932812320368,"1994-01-01","2013-01-01",6940
"1",276061,0.333178045521858,"1995-01-01","2013-01-01",6575
"10",13673,0.0165019449194937,"1995-01-01","2013-01-01",6575
"11",10096,0.0121848633004614,"1995-01-01","2013-01-01",6575
"12",7586,0.00915554407659471,"1995-01-01","2013-01-01",6575
"13",5445,0.0065715709856391,"1995-01-01","2013-01-01",6575
"14",3961,0.00478053125328126,"1995-01-01","2013-01-01",6575
"15",2824,0.00340828585187232,"1995-01-01","2013-01-01",6575
"16",1877,0.00226535146740947,"1995-01-01","2013-01-01",6575
"17",1363,0.00164500482156586,"1995-01-01","2013-01-01",6575
"18",871,0.00105120997768442,"1995-01-01","2013-01-01",6575
"19",605,0.0007301745539599,"1995-01-01","2013-01-01",6575
